site_id,FType,FCode,x,y,area_m2,lon,lat,elevation
nhdhr_155042487,436,43600,287,108,2618812.83039628,-89.08466090858396,38.541084290782464,147
nhdhr_120031525,390,39004,287,101,29514612.5632976,-89.08691414394018,37.71754871870023,123
nhdhr_41056654,390,39004,289,98,1659154.74886559,-88.84599469351889,37.25841611664861,103
nhdhr_121623273,390,39004,294,142,4639595.68260051,-88.217288167405,42.803998599747565,235
nhdhr_143249879,390,39004,288,143,1390017.51425725,-88.98358566990754,42.976838206746415,257
nhdhr_155472197,390,39004,300,112,1617506.64539648,-87.38310603772837,39.11211750326475,151
nhdhr_121622916,390,39004,295,143,8888499.20867966,-88.11279611521033,42.8765211078825,234
nhdhr_121207047,390,39009,299,133,1800432.29427335,-87.51779841000754,41.672900205364684,177
nhdhr_121861263,390,39004,309,145,17026748.8310851,-86.2901956321366,43.23685101488755,176
nhdhr_{394AFB10-39A1-488C-8638-A0EEC17BEB97},390,39000,310,154,8565868.16383535,-86.2293399643233,44.361616215122744,176
nhdhr_144569874,390,39004,271,114,134071.239220989,-91.00085769033,39.298407506887585,205
nhdhr_154289228,436,43600,280,113,208088.609350341,-89.97006219182916,39.211233955602395,168
nhdhr_154290008,390,39009,281,113,284822.794911824,-89.85866820396272,39.143461164940604,192
nhdhr_48793302,390,39004,284,104,69415.4215743057,-89.41680941281619,38.00309309794267,124
nhdhr_48782912,390,39004,284,104,759551.98807319,-89.40377355614632,38.10420272162765,134
nhdhr_48807022,390,39004,284,102,558871.045448611,-89.3813348193784,37.78011795367563,121
nhdhr_48788438,390,39004,285,104,46631.9037193917,-89.36874782853387,38.03897898978866,123
nhdhr_48782952,390,39004,285,104,166854.793846127,-89.3511243590086,38.100740810526474,127
nhdhr_48790480,390,39004,285,104,89602.9414787153,-89.32728644866599,38.011423712279395,126
nhdhr_48799452,390,39004,285,103,115700.609567069,-89.26765882639593,37.89749665133976,123
nhdhr_48792792,390,39004,285,103,194234.782866938,-89.26890053898087,37.9930753518841,143
nhdhr_48792066,390,39004,286,103,141017.515776888,-89.22925364012568,37.99231311748257,130
nhdhr_155037601,390,39009,286,113,184978.760156786,-89.13111736195819,39.16325716063738,174
nhdhr_48793192,436,43613,287,103,92943.2836159579,-89.07188868117785,37.985681374739634,139
nhdhr_48806872,436,43613,287,102,203835.073029197,-89.03161253143423,37.76287948777096,132
nhdhr_143249727,390,39004,288,144,437594.527089786,-88.98408024055192,43.02487142321103,256
nhdhr_48784874,390,39004,288,104,179787.690924434,-88.91527045590503,38.05658912329687,134
nhdhr_155040412,390,39009,289,110,84589.5292262025,-88.86372551453888,38.76402329675268,176
nhdhr_40201094,390,39004,289,99,289320.921265403,-88.76746167842562,37.41160663749741,115
nhdhr_49236537,390,39009,290,101,211710.586461334,-88.70893126166558,37.652315336281745,125
nhdhr_143250923,390,39004,290,141,531054.543326854,-88.64203666814359,42.64206070163323,269
nhdhr_49233327,390,39004,291,101,88386.8926037749,-88.5288628780958,37.70679646106975,110
nhdhr_{12C89B8D-1D97-4B56-96AC-463C0703B56C},390,39011,291,133,129665.39059446,-88.51946086185012,41.73882888360388,199
nhdhr_143249582,390,39004,292,144,90409.0580232255,-88.44371619074072,43.019089509197684,265
nhdhr_121622964,390,39004,293,142,447371.735346919,-88.35064308568316,42.84899710640706,239
nhdhr_121623887,390,39004,293,140,305881.417239395,-88.30356534075969,42.53539498566808,250
nhdhr_121626876,390,39009,294,138,616383.427175599,-88.2180034546655,42.288650242332494,223
nhdhr_121623052,390,39004,294,142,421113.678428096,-88.17310845021879,42.83033782532697,236
nhdhr_155208419,390,39004,294,115,1355920.99426455,-88.1457016519562,39.466788466916874,179
nhdhr_121650582,390,39004,294,139,134779.255503354,-88.12656815849957,42.444617579398326,224
nhdhr_121650562,390,39004,294,139,408467.042746112,-88.12984584001971,42.45369754782795,224
nhdhr_121624597,390,39009,295,139,1203248.71609995,-88.08975523665518,42.42192683816993,240
nhdhr_121623944,390,39004,295,140,247042.124804338,-88.08407002015277,42.50743845386197,246
nhdhr_155854854,390,39004,295,108,77356.461259732,-88.01976257941007,38.529454491038365,143
nhdhr_109990726,390,39004,296,133,229108.071658168,-87.89023644648047,41.714473760713176,198
nhdhr_109986464,390,39009,297,136,144913.029990597,-87.87228209150152,42.07375631574188,192
nhdhr_123166949,436,43613,297,131,166173.849741739,-87.76113993486094,41.391278608330744,226
nhdhr_85083852,390,39004,299,133,74856.7930171429,-87.5842876771918,41.649897768535396,177
nhdhr_121207128,390,39009,299,133,317144.682700595,-87.50236465513284,41.670861372916484,176
nhdhr_155469589,390,39004,301,114,91632.8589333421,-87.34418214480831,39.355697159708484,162
nhdhr_121207340,390,39009,302,132,212184.29013007,-87.21066806479392,41.6156320773389,182
nhdhr_{c1000abf-8208-4c9c-85da-4d84407b4d89},390,39004,302,115,77046.7618632596,-87.19602763233985,39.45835986120415,204
nhdhr_123165755,390,39009,306,132,129168.497408614,-86.73194995019696,41.61283464264241,242
nhdhr_155494358,390,39004,278,139,1631714.89155365,-90.16493456599734,42.42958039653032,243
nhdhr_e76c0255-7450-42cb-aae6-1673de460176,390,39004,284,104,437711.049091807,-89.46468688663037,38.02675071900775,133
nhdhr_48813076,390,39004,285,101,6557737.51321867,-89.28234406229163,37.637473879577726,131
nhdhr_48813030,390,39004,287,100,2900550.60861239,-89.09027901731673,37.62168680818121,172
nhdhr_40199801,390,39004,290,99,272638.115678699,-88.68105729536688,37.48702458986638,169
nhdhr_131466355,436,43600,285,115,5154578.0175153,-89.25988381127038,39.49347915747028,186
nhdhr_131194651,390,39009,288,118,11774580.1699785,-88.89917157185458,39.846949903528355,194
nhdhr_90567371,390,39004,293,130,7719024.78746203,-88.34010585921642,41.36894049017416,156
nhdhr_121623819,390,39004,294,140,2085827.7719033,-88.15379101455487,42.55083358576718,228
nhdhr_121623043,390,39004,294,142,3720913.83516714,-88.14117367387989,42.823834018145405,232
nhdhr_143250015,390,39004,285,143,12943672.6326048,-89.25364455839912,42.964588272382976,256
nhdhr_155215632,390,39004,295,112,591078.08941934,-88.11890272030607,39.021263562651086,160
nhdhr_155290885,390,39009,303,119,1362494.59663861,-87.08789186305987,39.89243723165726,216
nhdhr_155281230,390,39004,298,121,3205051.09155173,-87.64372039470568,40.17637934751603,176
nhdhr_154247560,390,39009,299,127,3068173.96488627,-87.50300867551368,40.97950115085061,200
nhdhr_123165868,390,39009,307,132,1080049.77595005,-86.54614036537997,41.56409230165893,210
nhdhr_152274814,390,39004,310,142,7345180.37272608,-86.16433498680574,42.78219461788549,180
nhdhr_154351474,390,39004,279,124,164400.289512724,-90.11520844123794,40.51994808800574,207
nhdhr_155716242,390,39004,280,130,226953.414306201,-89.88517879661609,41.32478476988439,217
nhdhr_156039648,390,39004,281,139,185004.011896858,-89.83279747345958,42.42079938082478,261
nhdhr_48788564,390,39004,283,104,68727.6680534761,-89.51840286864606,38.04661204170578,129
nhdhr_48789674,390,39004,284,104,161047.414442367,-89.3945814028268,38.025039222291205,126
nhdhr_48790300,390,39004,284,104,56439.1399026223,-89.38888261946981,38.021457810607124,126
nhdhr_48789412,390,39004,285,104,109999.195610612,-89.35587731883251,38.03028271361914,121
nhdhr_48787154,390,39004,285,104,281897.847528101,-89.2912893090203,38.041911801125835,134
nhdhr_48798946,390,39004,285,103,75729.2608331959,-89.27565785983418,37.90870512458649,138
nhdhr_48810600,390,39004,286,101,510366.285978679,-89.22888133522375,37.69675484592165,131
nhdhr_48789212,390,39004,286,104,113142.150623874,-89.22232689914397,38.0243515741221,126
nhdhr_48804570,390,39004,286,102,100474.413259954,-89.13778664289843,37.8001684146495,114
nhdhr_41058489,390,39009,287,97,241089.404233482,-89.04107287667975,37.17468545113746,96
nhdhr_150624644,390,39004,287,114,550102.429696793,-89.02160747243701,39.37188050633212,195
nhdhr_155042275,390,39009,288,108,1017266.47173737,-88.99516792899965,38.55571502981478,161
nhdhr_48811176,390,39004,288,101,995465.613000501,-88.95991618470458,37.675760007513055,137
nhdhr_48765340,390,39004,288,107,402296.875784969,-88.89621821431885,38.37512167919095,149
nhdhr_151830414,436,43613,290,112,173135.18958233,-88.7176689628696,39.03647867059779,174
nhdhr_49232987,390,39004,290,101,66318.4242537003,-88.70643558476675,37.725613354514806,135
nhdhr_40201309,390,39004,290,99,246171.921512367,-88.68648284240746,37.3941642500108,112
nhdhr_49236689,390,39004,290,101,814815.428410216,-88.68782576087342,37.652729066883275,120
nhdhr_49234595,390,39004,290,101,82896.6442518141,-88.69893605529448,37.69064547294744,131
nhdhr_152287272,390,39004,290,127,201465.602563631,-88.65248313632469,40.90579853790969,195
nhdhr_143249768,390,39004,291,143,494820.294909037,-88.50356664678866,42.98393218852306,259
nhdhr_131193670,390,39004,292,121,115298.27540991,-88.37872370871632,40.19966844987861,217
nhdhr_40199640,436,43600,293,99,50438.172207905,-88.32566057785115,37.48302171379273,122
nhdhr_49237083,390,39009,293,100,109448.232554771,-88.27385155834149,37.61747199617011,126
nhdhr_121627799,390,39009,294,137,178064.649516128,-88.2484210217885,42.244753869369305,243
nhdhr_121626377,390,39009,294,138,267637.233758157,-88.2268696522836,42.31842420541724,224
nhdhr_109987472,390,39004,294,135,330760.675096465,-88.13136534440078,41.963423332039234,232
nhdhr_121625003,390,39009,294,139,1558069.59976512,-88.1269146375222,42.37583390256687,224
nhdhr_151832633,390,39004,295,110,133476.997395068,-88.09907775516754,38.76519411656385,137
nhdhr_121624992,390,39009,295,138,962263.910111225,-88.07844184251464,42.36421607436844,232
nhdhr_155207376,390,39004,295,117,230640.556370134,-88.03364531349399,39.69942214790469,197
nhdhr_109984308,390,39004,296,138,505458.32695638,-87.95115538807649,42.31305553976924,198
nhdhr_109992138,390,39004,297,132,145837.938034103,-87.8720002076108,41.60314567609844,207
nhdhr_109986638,390,39004,296,136,100240.322896979,-87.87682090993788,42.051300765514625,190
nhdhr_85083974,390,39004,297,133,53093.3707120866,-87.79307935393598,41.65148521217081,190
nhdhr_85084344,390,39004,299,132,138165.293642811,-87.59029965157522,41.5744454571716,185
nhdhr_155472741,390,39004,301,112,896036.429387453,-87.33012660679321,39.05876223435587,151
nhdhr_123166025,390,39009,304,132,98674.2704354234,-86.93091951540406,41.55251068544076,236
nhdhr_129225471,390,39009,311,160,312375.26572376897,-86.12112259529133,45.00980462296864,180
nhdhr_145757037,390,39009,273,131,615242.537432326,-90.82848417186578,41.42818474321517,191
nhdhr_48771176,390,39004,285,106,1173747.05685309,-89.35102095198167,38.28067798722835,150
nhdhr_48789686,390,39004,285,104,103836.049428359,-89.2749972968053,38.02025095538636,136
nhdhr_120031520,436,43600,288,104,69217916.442376,-88.96258617613013,38.10965787332385,123
nhdhr_49236045,390,39004,289,101,570266.066405198,-88.76009249070904,37.66575154806065,125
nhdhr_121623301,390,39004,291,142,2956285.87873498,-88.56790352849418,42.77084730105671,268
nhdhr_121623866,390,39004,293,140,1822664.56376364,-88.29813632463741,42.54636046795327,253
nhdhr_31920580,390,39004,296,102,5543678.88080877,-87.94424918489945,37.81864445484992,104
nhdhr_121650572,390,39004,294,139,661051.554438845,-88.12814071939476,42.4862560652418,224
nhdhr_165384840,390,39004,299,158,4319116.83813779,-87.5496518931857,44.83894280484147,176
nhdhr_123167529,390,39009,307,129,5798731.72791327,-86.590702597974,41.22320884329971,217
nhdhr_82816600,390,39004,308,151,2469829.80810907,-86.44249699746815,43.93923061364251,178
nhdhr_154231995,390,39004,270,123,173843.6062536,-91.15443422409518,40.4263112261672,193
nhdhr_154350617,390,39004,279,124,101801.406668615,-90.0561519662236,40.57684027341992,200
nhdhr_154350672,390,39004,279,124,177038.262853666,-90.05151181334287,40.57358841428537,202
nhdhr_154350570,390,39004,279,124,87284.7257560194,-90.05505794800887,40.59333952532376,210
nhdhr_154287015,390,39004,280,115,148399.314304325,-89.96175727819224,39.44367935471272,195
nhdhr_44745265,390,39004,282,104,105518.565702267,-89.69896173340105,38.106540692926025,150
nhdhr_d109ac7d-2f66-44c0-87c3-68cbb0eb380c,390,39004,283,103,169394.227723047,-89.53781397294293,37.993505722211665,131
nhdhr_149994227,390,39009,284,113,427545.711500722,-89.4709477540499,39.1747769348752,192
nhdhr_48792716,390,39004,284,104,95610.8192497404,-89.403939185598,38.00597692255699,123
nhdhr_48789814,390,39004,285,104,230118.910967465,-89.36378292482814,38.023054612850295,120
nhdhr_48783884,390,39004,285,104,109353.539874181,-89.37191033055595,38.0913437816691,120
nhdhr_48796970,390,39004,285,103,60592.7258496769,-89.32600281342063,37.95353658448265,118
nhdhr_48792326,390,39004,285,104,52658.7826189995,-89.32425694411914,38.00473394246706,120
nhdhr_48787088,390,39004,285,104,113795.772177466,-89.31686668030962,38.04598994044172,128
nhdhr_48790664,390,39004,285,104,62867.7406165153,-89.27897993454495,38.01063517364496,139
nhdhr_152279713,390,39004,285,125,121601.616700239,-89.28153824608216,40.705362528681,216
nhdhr_48801884,390,39004,285,102,55241.3794477591,-89.26212897938535,37.85091589739738,118
nhdhr_48787430,390,39004,285,104,48929.0401042886,-89.27059362195754,38.04332587664258,125
nhdhr_48802158,390,39004,285,102,38681.6695465981,-89.25780075319756,37.84851282486455,124
nhdhr_48795986,390,39004,285,103,50746.6357984785,-89.25924897232947,37.96798810448358,126
nhdhr_43334885,390,39004,286,98,255504.109044806,-89.1763889240974,37.36159456472266,122
nhdhr_48807636,390,39004,288,101,45940.6767331492,-88.9662240800277,37.748126797363525,134
nhdhr_143250629,390,39004,290,142,586210.48502247,-88.69706539293307,42.774128057896405,263
nhdhr_121623396,390,39004,291,141,482582.167788878,-88.5669976169324,42.743380040631564,269
nhdhr_121623090,390,39004,292,142,385109.291656658,-88.44973461906349,42.833089870708505,250
nhdhr_121625377,390,39004,293,138,974972.77028538,-88.2908122704254,42.360615437490544,230
nhdhr_49236097,390,39004,294,101,74333.4576809108,-88.23980940216306,37.63593050274931,105
nhdhr_143248747,390,39004,294,145,260519.728595469,-88.20914541425365,43.220322341463195,295
nhdhr_109989384,390,39004,294,134,218297.963969039,-88.17438174318457,41.8333062934206,221
nhdhr_121650623,390,39004,294,138,199163.530232149,-88.1808295758871,42.372532309041596,224
nhdhr_121650592,390,39004,294,139,795919.941317822,-88.1287008636513,42.432107592098916,224
nhdhr_121623443,390,39004,294,141,2139385.8006462,-88.12523114479906,42.70330210986387,241
nhdhr_121622760,390,39004,295,143,420103.361275603,-88.11681650266503,42.8963499842988,234
nhdhr_109981572,390,39004,295,140,416741.965620637,-88.10101675932724,42.5592220530654,228
nhdhr_120020551,390,39004,295,140,746790.551825632,-88.06974141914917,42.50310332700667,240
nhdhr_109983208,390,39004,295,139,296643.905531824,-88.03871897849092,42.4264139061705,233
nhdhr_109982172,390,39004,296,139,351542.33326622,-87.93997372496095,42.47481650590552,203
nhdhr_109986954,390,39009,297,136,64547.1258281413,-87.86566116437768,42.00822222111104,190
nhdhr_85084040,390,39004,297,133,44518.6426200792,-87.80461291756671,41.64216958197653,202
nhdhr_85083496,390,39004,298,135,71351.107768028,-87.70160299901649,41.906643101911236,182
nhdhr_123166010,390,39009,309,132,318328.093746562,-86.26194433739201,41.505054137331584,248
nhdhr_156102958,390,39009,273,117,885952.727970017,-90.75282212606798,39.638130599247766,181
nhdhr_149783252,390,39009,289,109,2158266.2124114,-88.76110678625389,38.72460981991102,157
nhdhr_121623798,390,39004,292,140,3863663.88905029,-88.49155454908075,42.59982053820181,256
nhdhr_121625323,390,39004,293,139,2820089.00289577,-88.35336587395548,42.38642376519733,244
nhdhr_143249906,390,39004,285,144,9296776.29344256,-89.3226067778093,43.01402512926605,256
nhdhr_143249391,390,39004,292,144,3976030.85812811,-88.38862590070842,43.07475509150976,270
nhdhr_85083102,390,39004,297,137,1224129.17952208,-87.77638412829003,42.125782322821614,192
nhdhr_121207127,390,39009,299,133,2401276.57455487,-87.58779072786936,41.67750529169904,175
nhdhr_{0BB28A37-D665-4735-A2DA-5C08014F9EEF},390,39010,305,152,57842464972.7515,-86.75697764044884,44.007397066460236,176
nhdhr_123166938,390,39009,308,130,525154.828172853,-86.38668612827747,41.29877807106242,233
nhdhr_82818094,390,39004,308,150,1981188.43355814,-86.42121656380415,43.76919122948044,176
nhdhr_155494445,390,39004,277,139,846983.331684542,-90.34008965923613,42.40643254276817,216
nhdhr_154347340,390,39004,279,128,618003.437419715,-90.07760933549208,41.011085965372175,229
nhdhr_156103001,436,43600,279,116,252036.472539203,-90.01312168716524,39.605016051414296,189
nhdhr_154314752,390,39004,282,125,183130.454749198,-89.74819327054593,40.63074035776519,175
nhdhr_20de31bd-2eaf-4ba3-a0e4-f1ed5d4a753c,390,39004,283,104,589023.317518965,-89.502507839883,38.03452720008173,134
nhdhr_48788975,390,39004,284,104,46029.3858694285,-89.40112092590162,38.03439689558651,130
nhdhr_48794466,390,39004,285,103,38173.2729007378,-89.32909757726028,37.98865621917038,128
nhdhr_48787836,390,39004,285,104,101517.142785653,-89.30267474683752,38.04240131241637,117
nhdhr_155715428,390,39004,285,133,110166.91515136,-89.30615719591894,41.65498311002979,267
nhdhr_48789372,390,39004,285,104,83743.7297895756,-89.28347837614893,38.02301998759046,129
nhdhr_48802378,390,39004,286,102,147604.250567079,-89.24842189511195,37.84497677227014,123
nhdhr_155040243,390,39004,286,110,69136.5787852611,-89.19145537613569,38.79825419728067,136
nhdhr_48805846,390,39004,286,102,63979.9055220708,-89.12634716733729,37.777142963256,121
nhdhr_48806190,390,39004,287,102,40785.737093661,-89.08255939873841,37.771014135409345,129
nhdhr_48784080,390,39004,287,104,173228.461778449,-89.03537298187386,38.07036604589662,135
nhdhr_41058760,390,39009,289,97,149315.21859869,-88.76597667000328,37.147857928913815,96
nhdhr_49232969,390,39009,290,101,79337.1174623128,-88.73500621472422,37.728871198888726,133
nhdhr_40200940,390,39004,290,99,328004.12825347,-88.65969040775754,37.412474515545455,126
nhdhr_49234425,390,39004,290,101,38292.9436659068,-88.64405751934365,37.69169017630087,118
nhdhr_121623395,390,39004,290,141,1051609.26566818,-88.63607136745645,42.74531287675937,274
nhdhr_143250338,390,39004,291,142,547315.030667125,-88.60024026344728,42.85939701215498,247
nhdhr_49229921,390,39009,291,102,642699.439382743,-88.58716846937921,37.8457065197062,125
nhdhr_49234455,390,39004,291,101,59697.6051453054,-88.57993232972032,37.687703729026644,117
nhdhr_49229771,390,39009,291,102,264994.589115746,-88.57806951209199,37.85722803616148,125
nhdhr_121623464,390,39004,291,141,348350.994418463,-88.57079294997635,42.72638839909774,272
nhdhr_121623004,390,39004,292,142,1129771.55536417,-88.4412344496227,42.851848720516664,250
nhdhr_121623188,390,39004,292,142,475665.626318961,-88.42962790966395,42.80086697812306,247
nhdhr_143249576,390,39004,292,144,304720.83993107,-88.43226032577878,43.02189331444394,268
nhdhr_121622945,390,39004,292,142,58723.2333538486,-88.39169877434325,42.86068782473562,250
nhdhr_121628081,390,39004,293,137,86826.2672585025,-88.25881869935458,42.2278992845087,252
nhdhr_40198724,390,39004,294,101,85388.0368708179,-88.23910260041913,37.65639052650499,117
nhdhr_121623543,390,39004,294,141,1603643.29037961,-88.24246840337527,42.687675577286235,232
nhdhr_121626010,390,39004,294,138,387883.635033756,-88.20700127541036,42.32900396784443,228
nhdhr_121627060,390,39004,294,138,327600.017224117,-88.19841884906543,42.277842887470875,232
nhdhr_121623078,390,39004,294,142,559620.12978278,-88.16828116233671,42.81697549461618,235
nhdhr_109989482,390,39004,294,134,58891.8923357315,-88.14335664351059,41.82836459870544,227
nhdhr_121650643,390,39004,294,139,1483624.75157272,-88.13991553850231,42.48414829986996,224
nhdhr_{B663A73F-BDA4-4D25-9663-AE5D52F83EFF},390,39004,295,133,327525.317948945,-88.09257167969143,41.71614880277755,189
nhdhr_121624161,390,39004,295,139,356274.508919269,-88.09893647765091,42.468413990683985,230
nhdhr_151832524,390,39004,295,110,522878.52042465,-88.06319618875769,38.77888368220623,143
nhdhr_109981684,390,39004,295,140,276613.769716501,-88.03819695759461,42.52656645420838,231
nhdhr_109984082,390,39009,296,138,571742.589011451,-87.9966317872273,42.350310878043615,237
nhdhr_85083542,390,39004,299,134,72800.6571195817,-87.61100018367571,41.78837510325102,179
nhdhr_121207134,390,39009,299,133,1113914.37338042,-87.53303175284978,41.66585186299456,177
nhdhr_121207285,390,39009,299,133,404335.305154082,-87.52976846575916,41.643630582246736,177
nhdhr_121207362,390,39009,301,132,172348.659978408,-87.26822877384336,41.61591614330105,185
nhdhr_123166482,390,39009,302,131,186545.511766763,-87.17697313149972,41.42876211943533,224
nhdhr_123166758,390,39009,308,130,230472.659452598,-86.43662850836962,41.328437034226965,223
nhdhr_123165517,390,39009,309,133,383213.589944914,-86.36982860086424,41.68427501484375,217
nhdhr_48788528,390,39004,283,104,527542.708594338,-89.56241516693586,38.059332009890376,139
nhdhr_154289938,390,39004,280,113,846256.857188265,-89.8791353245136,39.14733189498383,183
nhdhr_131464476,390,39009,283,117,15792290.7677338,-89.61757554987967,39.71531597239743,177
nhdhr_154320692,390,39004,275,120,1028720.86049507,-90.55024958682256,40.07771406238176,166
nhdhr_156039331,390,39004,280,142,1839420.5236336,-89.97391315262944,42.76406044043214,253
nhdhr_43337559,390,39004,285,97,7230561.34549764,-89.34131153906587,37.1382629290086,97
nhdhr_48784518,390,39004,286,104,993746.153037411,-89.22047821460465,38.07241935537717,134
nhdhr_41054386,390,39004,288,99,408887.432651317,-88.92105610873115,37.490843533182584,128
nhdhr_149993883,390,39009,284,113,4457416.83380789,-89.46608915332122,39.213801961826924,173
nhdhr_151831300,390,39004,293,111,7120222.08124176,-88.28939489652039,38.91451355619277,153
nhdhr_152280040,390,39009,288,125,2404381.29654941,-88.92743317111257,40.644218145264325,225
nhdhr_121623929,390,39004,294,140,1876255.08933656,-88.1443677475457,42.52056123319824,227
nhdhr_121650613,390,39004,294,139,2414479.40180238,-88.13417063981703,42.466985598856596,224
nhdhr_155855808,436,43615,297,106,11895210.1305221,-87.75783867556221,38.35071404842427,122
nhdhr_109986912,436,43600,295,136,1737697.88387644,-88.01317486835279,42.025999062944045,209
nhdhr_121207842,390,39009,301,132,1117033.31870186,-87.2758104668674,41.524918916010336,183
nhdhr_82820398,390,39004,308,147,10427551.0011965,-86.38238156330172,43.383769623131755,176
nhdhr_106618299,390,39004,260,125,47949.8376030931,-92.44517678881972,40.749082661705344,249
nhdhr_106618119,390,39004,260,126,297801.94448851,-92.44209055570545,40.756104427777096,249
nhdhr_143249741,390,39004,284,144,54211.01131697,-89.46690796368895,43.0456452100107,297
nhdhr_48790768,390,39004,284,104,114954.424915514,-89.43199588608465,38.01899402561134,132
nhdhr_155044022,390,39009,285,106,178576.11594979,-89.35986501370915,38.34761958665924,154
nhdhr_48796220,390,39004,285,103,95546.244198041,-89.33392469598249,37.96871428477123,121
nhdhr_48787686,390,39004,285,104,68692.1439359784,-89.265483686841307,38.040086329370524,132
nhdhr_48800434,436,43613,286,103,216134.485063122,-89.23013510397382,37.87607137104743,118
nhdhr_48812328,390,39004,287,101,211706.861617032,-89.01509843181837,37.63238296666541,144
nhdhr_48805836,390,39004,287,102,75986.6669281498,-89.0085345718631,37.77191147202975,143
nhdhr_155041268,390,39009,288,109,267808.909903022,-88.94652558075549,38.646312281251525,165
nhdhr_41054968,390,39004,289,99,165585.80875664,-88.84177914714161,37.453752583935945,128
nhdhr_152287053,390,39004,289,128,99767.6671240977,-88.81950933308066,41.08852420129111,177
nhdhr_143250490,390,39004,290,142,487939.997014643,-88.71726110512411,42.825592750871294,250
nhdhr_49235339,390,39004,290,101,140140.907223349,-88.66808645075109,37.67742601784041,126
nhdhr_49225227,390,39004,291,104,231120.064520931,-88.55612336182519,38.08414642775663,135
nhdhr_143249413,390,39004,292,144,1121555.84680243,-88.43069282681023,43.066145196098915,262
nhdhr_121623697,390,39004,293,141,544982.869335389,-88.28285950936444,42.627742330273,244
nhdhr_121627945,390,39004,293,137,237890.08224519,-88.25819725948116,42.23921312228503,248
nhdhr_121624404,390,39009,294,139,169315.852019201,-88.19106742772613,42.44920240229495,226
nhdhr_121622699,390,39004,294,143,1907047.64709804,-88.14307676936617,42.91381671724887,241
nhdhr_121624578,390,39009,295,139,905761.702961076,-88.06690541380779,42.42255366627925,237
nhdhr_109984504,390,39009,295,138,304236.385052592,-88.00952488194802,42.27992943706321,225
nhdhr_109990850,390,39004,296,133,61368.0334513485,-87.90083622438459,41.70921870532726,204
nhdhr_31922720,390,39009,297,100,325934.356435003,-87.8570200855519,37.61886286807681,138
nhdhr_94393919,390,39009,297,139,80649.8959028143,-87.80761754205254,42.46241524732693,177
nhdhr_155469961,390,39004,298,114,582567.016987309,-87.71937319451128,39.34359617708575,174
nhdhr_85083556,390,39004,298,134,161542.883697457,-87.70240823397339,41.7681380638276,184
nhdhr_155469853,390,39004,301,114,106557.556346169,-87.37213854864054,39.33612212917562,176
nhdhr_123165712,390,39009,306,132,411632.251211729,-86.72186163757607,41.62004570619034,242
nhdhr_123166364,390,39009,308,131,1365264.27278561,-86.47460271592064,41.4142654840127,216
nhdhr_42881253,390,39009,273,110,1813157.85801318,-90.77934432617057,38.79552763678884,149
nhdhr_120032894,390,39009,279,109,5771834.769653,-90.09100332296138,38.69331224242795,123
nhdhr_131465643,390,39004,284,116,9204241.11467551,-89.4701606635102,39.61732682858846,182
nhdhr_151829239,390,39004,292,114,3679564.97098158,-88.46938624378197,39.35608585872172,192
nhdhr_152225331,390,39004,285,129,22054802.6682652,-89.35649545732318,41.18907197437584,136
nhdhr_143250648,390,39004,290,142,2533921.81680337,-88.69610269994982,42.76197463067415,277
nhdhr_121650552,390,39004,294,139,6407702.15835883,-88.16160697562226,42.44261473847843,224
nhdhr_143249470,390,39004,284,144,39601531.6952196,-89.41993350117403,43.10499966252322,257
nhdhr_155469252,390,39004,297,115,2990158.76353258,-87.80873195935763,39.42654249128085,185
nhdhr_{5af9a17a-e084-48d1-ae08-28b6ff6bfc5a},390,39004,302,115,260786.618323003,-87.1926497172013,39.454754028028155,209
nhdhr_{35332563-13A5-4732-984B-9AE09BC72F00},390,39010,335,157,23280686797.6665,-83.12185959911538,44.734508544718416,175
nhdhr_156100377,390,39009,272,119,237706.9866035,-90.93937452108422,39.882623954146,183
nhdhr_156039143,390,39004,278,143,228422.426259419,-90.19960316060018,42.87616923061369,284
nhdhr_0830f040-b750-48b8-933f-7d1904a93c39,390,39004,281,113,389642.799908182,-89.83880457634812,39.21971587484302,179
nhdhr_44745243,390,39004,282,105,187043.85521666,-89.68680211527155,38.132768066760775,150
nhdhr_48792214,390,39004,284,104,50664.8895586021,-89.40769790351756,38.007394354877015,124
nhdhr_48790558,390,39004,284,104,97367.2194606122,-89.394580091905965,38.01669774434414,133
nhdhr_48783834,390,39004,285,104,78148.9191075526,-89.35031455260786,38.091918700082026,126
nhdhr_48791464,390,39004,285,104,87442.4651679471,-89.29751819674757,38.007198897926116,124
nhdhr_48789360,390,39004,285,104,43688.7095574755,-89.28875746294872,38.02464798550174,130
nhdhr_155715445,390,39004,285,133,98107.0297477972,-89.2863202892355,41.65286159894414,264
nhdhr_48788034,390,39004,285,104,273498.440050902,-89.25810267719142,38.03330132991266,135
nhdhr_48802934,390,39004,286,102,51574.6816956024,-89.2382514977666,37.83338385448933,124
nhdhr_151863252,390,39004,288,120,113873.599136429,-88.92317391734396,40.12128327774678,210
nhdhr_151862447,390,39004,290,123,629221.50896684,-88.72249064136493,40.40923343656936,252
nhdhr_143250723,390,39004,290,141,574271.960184433,-88.68204132650335,42.72677642591563,274
nhdhr_49232955,390,39009,290,101,385868.145736983,-88.67583397475363,37.72476297286837,122
nhdhr_152287292,390,39004,290,127,66647.1422485914,-88.64498949673697,40.900889893398194,195
