,Unnamed: 0,site_id,FType,FCode,x,y,area_m2,lon,lat,elevation,log_area,cluster,3fold_fold,5fold_fold
8006,9766,nhdhr_49842639,390,39004,225,126,762768.7202419641,-0.6504366441907189,-0.14092205263052085,374,0.2298146165464642,11,2,2
8007,9284,nhdhr_120019019,390,39004,242,175,762891.44585777,-0.4279240385286985,0.8163240772609658,426,0.22991330370845828,11,1,3
8008,220,nhdhr_126260782,390,39009,113,51,763039.598533615,-2.0693616879840078,-1.5782248730054376,1155,0.230032416345283,6,2,3
8009,5463,nhdhr_120020151,390,39004,263,176,763657.012598617,-0.16203634233166683,0.8351088184880664,424,0.23052855954944798,11,1,4
8010,7501,nhdhr_86364785,390,39004,234,167,763762.8400300259,-0.5322185244343387,0.6637329996474317,401,0.23061356036080027,11,1,1
8011,11999,nhdhr_76244572,390,39004,271,160,763996.391432158,-0.0655435193835478,0.5277626426418941,333,0.23080110765893444,11,0,1
8012,2988,nhdhr_132542795,390,39004,235,148,764325.5369534291,-0.5136430345914931,0.28487522273043114,467,0.23106532198289947,11,2,4
8013,10030,nhdhr_{531F8475-793F-44E4-B1DD-459B968161F8},390,39004,418,147,764398.0743115491,1.7960765083468953,0.2755116874978171,314,0.23112353445024772,3,2,2
8014,12345,nhdhr_47485191,390,39004,265,167,764992.073590657,-0.1407937608434014,0.6690282255116039,335,0.23160002127637339,11,2,3
8015,5916,nhdhr_90771289,390,39004,251,180,765034.9947239379,-0.31170204319880807,0.911733265990617,417,0.23163443687377838,11,1,2
8016,10498,nhdhr_49590898,390,39009,367,91,765171.824010305,1.1562611381533543,-0.8136077652397345,147,0.23174413827539123,9,2,3
8017,9309,nhdhr_72863713,390,39004,245,175,765261.35498697,-0.3958457354699447,0.81061897651867,405,0.23181590815148462,11,0,1
8018,11571,nhdhr_{28f2e7d4-ede1-46f3-9913-e7de0c9e1008},390,39004,302,112,765405.264381786,0.32904541161221973,-0.4135398122057453,144,0.23193125129494765,12,2,3
8019,1744,nhdhr_68037841,390,39009,344,31,765655.145788968,0.8645931371887371,-1.9776883928580058,20,0.23213147932120337,9,2,2
8020,7150,nhdhr_91598171,390,39004,252,157,765904.3183739041,-0.30835769087832166,0.45844581606533913,283,0.23233107431507843,11,1,2
8021,5183,nhdhr_117649335,390,39004,234,151,766787.6636069721,-0.5367153332881809,0.34756112487141805,470,0.2330381385638411,11,0,3
8022,9256,nhdhr_120017970,390,39004,239,182,767202.74165865,-0.4711597861818179,0.9473247382023549,399,0.23337010210078485,11,1,0
8023,10741,nhdhr_{8446DDA2-BF73-48CD-9C6E-812880A7DFC9},390,39004,178,170,768185.854599468,-1.2354421629216887,0.7223195668945183,785,0.23415564228774652,11,2,0
8024,10915,nhdhr_65644517,390,39009,395,133,768383.825844061,1.5088548061212024,-0.005510239978528548,530,0.2343137063367001,3,2,2
8025,3949,nhdhr_69884206,390,39004,280,169,768589.939486578,0.04758596627502478,0.7007698879541983,494,0.2344782281671079,11,2,4
8026,7580,nhdhr_72858521,390,39004,243,178,768638.615811553,-0.4181732428691956,0.865219708144451,395,0.23451707562324892,11,0,2
8027,4766,nhdhr_69884504,390,39004,283,169,768945.1500055341,0.09354895839321352,0.6945423797492992,506,0.23476165700504834,11,2,4
8028,6067,nhdhr_87818211,390,39004,265,177,769002.592194448,-0.1427411282392341,0.8602286189267249,465,0.23480747885813213,11,2,4
8029,7750,nhdhr_34129544,390,39004,255,159,769073.04628684,-0.2655450553037723,0.5135992155569012,261,0.23486367568289154,11,1,3
8030,9954,nhdhr_120803691,390,39009,423,147,769552.5094712491,1.8613394745534872,0.2726692707069165,342,0.2352459768151099,3,1,3
8031,1800,nhdhr_107775257,390,39009,347,31,769599.4969209691,0.9025428047125988,-1.9654789850824503,12,0.23528342955613513,9,1,3
8032,9253,nhdhr_82956003,390,39004,238,161,769755.109306043,-0.4772793551998541,0.5388075420651328,342,0.23540744870068084,11,0,4
8033,3271,nhdhr_96568183,390,39004,313,107,769766.622865143,0.46327533055215,-0.4969343628954377,162,0.23541662372062433,12,1,3
8034,3777,nhdhr_121858908,390,39004,320,151,769850.208801437,0.5601023362889108,0.359454026696592,345,0.2354832282567515,12,1,4
8035,6681,nhdhr_69544495,390,39004,267,170,769896.01701925,-0.10894572363510006,0.7198073922552951,341,0.23551972696496118,11,0,1
8036,6973,nhdhr_86370239,390,39004,237,162,770456.6860410641,-0.48962500903132383,0.5655480646700375,376,0.23596627651022697,11,1,3
8037,8177,nhdhr_45728518,390,39004,244,164,770687.851295712,-0.4009962430958301,0.6044450289339165,354,0.23615029541271085,11,1,4
8038,10095,nhdhr_135999329,390,39009,423,143,771495.16538208,1.859480484613216,0.19581240428954746,365,0.236792524394598,3,2,3
8039,8077,nhdhr_86282087,390,39004,234,170,771543.558120955,-0.5386175337039406,0.7159589808100106,406,0.2368310001029236,11,0,1
8040,5210,nhdhr_117648943,390,39004,238,151,771815.635908972,-0.47981135828216703,0.3553205523736759,437,0.2370472765992719,11,1,0
8041,9305,nhdhr_120019772,390,39004,244,163,772230.7382957321,-0.39952305668737753,0.5755770681542403,352,0.23737709748020527,11,0,0
8042,7056,nhdhr_166867865,390,39004,246,173,772315.794317323,-0.38017137476744683,0.7753847257308374,375,0.23744465711838555,11,2,0
8043,10375,nhdhr_{6111A614-3147-4610-B10B-38CED34626B7},390,39004,415,156,773400.5824926221,1.7537445400580334,0.44631142172885185,116,0.2383056478012578,3,2,4
8044,6587,nhdhr_120018012,390,39004,255,161,773562.1307625279,-0.271239485807699,0.5418227936192707,267,0.2384337644922692,11,0,4
8045,6917,nhdhr_114336551,390,39004,231,166,773740.272590286,-0.5678878094497988,0.6324092285554508,329,0.2385750097749001,11,0,4
8046,5117,nhdhr_cf471e9f-d717-4be6-b036-a439bb1590bb,390,39004,267,182,773874.064643531,-0.12069797929873136,0.9585966647792898,441,0.23868106957924856,11,1,0
8047,6082,nhdhr_81003369,390,39004,268,181,774804.077500073,-0.10125544071667095,0.9308351003080828,523,0.23941780420538755,11,2,3
8048,6119,nhdhr_114542277,390,39004,276,183,774888.087994171,2.9703518443420678e-05,0.9652644867725291,571,0.2394843118164239,11,0,0
8049,11837,nhdhr_120018240,390,39004,268,168,774951.41509297,-0.10514998098983801,0.6718314001685513,360,0.23953444047837502,11,0,3
8050,10776,nhdhr_149294213,390,39004,217,187,775003.167063639,-0.7465689938905169,1.0437720657228424,325,0.23957540342277922,11,1,3
8051,350,nhdhr_26418361,390,39012,25,97,775226.77806906,-3.1758630755097,-0.6964265520723465,148,0.2397523655384551,10,2,0
8052,9578,nhdhr_147412827,390,39004,277,65,775278.542490829,0.007553817540655579,-1.32269095391861,32,0.23979332378469856,9,0,2
8053,9860,nhdhr_128453478,390,39009,227,140,775448.786391981,-0.6160354231874501,0.13464851710009385,341,0.23992800882791726,11,2,4
8054,11863,nhdhr_75659925,390,39004,286,154,775484.164016448,0.12984954788390152,0.4135260575021375,271,0.23995599341421556,12,2,0
8055,7143,nhdhr_120020949,390,39004,251,178,775718.450987624,-0.31091717333870933,0.8703882762482633,393,0.24014128805531051,11,0,0
8056,4627,nhdhr_70334827,390,39004,283,165,775892.594586071,0.08312913605843363,0.6240863737577014,477,0.240278979799024,11,1,2
8057,11399,nhdhr_113262491,436,43615,239,38,775932.28520716,-0.46972869704107295,-1.8447253676292392,7,0.240310358028213,9,2,3
8058,4735,nhdhr_129225172,390,39009,313,157,775945.195656724,0.47092106276306767,0.46453703590803075,252,0.24032056430120627,12,1,1
8059,1401,nhdhr_68067023,390,39005,342,26,776064.535530973,0.832128027598322,-2.0708047667487812,27,0.2404148996333759,9,1,3
8060,7049,nhdhr_45386518,390,39004,245,162,776167.0158515959,-0.3890478261202649,0.5667325000493596,344,0.24049589631294824,11,2,0
8061,3602,nhdhr_{1CE0CAC9-2118-4F02-922D-046CB4C90991},390,39004,416,142,776705.374869706,1.7782292160024171,0.17149054913292858,508,0.24092121991919052,3,2,1
8062,11035,nhdhr_131721911,390,39004,171,164,776946.0153320441,-1.3356257132279925,0.6102635588737526,892,0.24111123948659918,11,1,2
8063,635,nhdhr_128057638,390,39004,156,121,777000.895270332,-1.513952410450277,-0.22587315339237232,1949,0.24115456669253815,6,2,1
8064,3546,nhdhr_136017584,390,39009,423,142,777179.3804360209,1.8608256826072673,0.17062256129970413,308,0.24129545792945756,3,0,0
8065,6289,nhdhr_121544569,390,39004,231,175,777215.9796984841,-0.571642648781591,0.8092356268761934,400,0.24132434437389186,11,2,1
8066,326,nhdhr_64320010,390,39004,245,87,777854.909660659,-0.3979624319585918,-0.884461639820061,356,0.24182840913092912,6,1,0
8067,8221,nhdhr_80005553,390,39004,248,175,778269.496608896,-0.3572927123209589,0.8113044207565079,405,0.242155263705844,11,2,4
8068,10097,nhdhr_135998762,390,39009,423,145,778612.8145922,1.8605240910564906,0.23290891977657785,427,0.24242579905625006,3,0,2
8069,8694,nhdhr_120019520,390,39004,243,179,778799.616815086,-0.41909276220291153,0.8905184309229435,396,0.24257294952546837,11,1,0
8070,9064,nhdhr_120020702,390,39004,237,176,779247.293893236,-0.5000641966545862,0.8436674863921754,482,0.2429254563967608,11,1,3
8071,6293,nhdhr_84590663,390,39004,231,153,779351.139193407,-0.5687564869105541,0.39428139845256116,514,0.24300719662718157,11,1,3
8072,1310,nhdhr_112634432,390,39009,346,25,779926.618627649,0.8894623113651827,-2.0993274206941446,39,0.2434599790822478,9,2,2
8073,10181,nhdhr_120022910,390,39004,402,127,780188.750870246,1.5891366532727997,-0.11261649187876636,235,0.2436661118231467,3,1,0
8074,10780,nhdhr_155390799,436,43600,338,128,780330.08238855,0.7870329595622094,-0.09481001713988806,286,0.2437772218512978,12,1,0
8075,3257,nhdhr_{090a66ed-aef2-417d-b8a4-59331c4bcd11},390,39009,318,114,780437.0088255409,0.5309378537817429,-0.3720165116554615,294,0.24386127040470618,12,2,0
8076,9136,nhdhr_80003607,390,39004,252,178,780465.197352929,-0.3035254111762714,0.8816177246859812,397,0.24388342582229558,11,0,2
8077,4596,nhdhr_44364740,390,39004,307,169,780686.51916584,0.3880475147199375,0.7055558158861195,241,0.24405735096054545,12,1,4
8078,7938,nhdhr_120018423,390,39004,242,151,781219.0749267,-0.42711724121219613,0.35657686250255344,328,0.24447565645557665,11,0,1
8079,6674,nhdhr_120019178,390,39004,266,183,781283.54031857,-0.12639490026605835,0.9787936653100866,405,0.24452627260698473,11,1,4
8080,6525,nhdhr_120020917,390,39004,251,179,781449.8843359321,-0.3113927166414363,0.9019477714248482,414,0.24465686128715547,11,0,3
8081,8949,nhdhr_{6430B8B3-C1FF-4A0B-B38E-FB26F9426BA2},390,39004,261,185,782811.633463535,-0.18484771825735796,1.0103387539258852,377,0.2457248609123141,11,2,3
8082,8212,nhdhr_59722869,390,39004,247,174,782966.563153809,-0.3639304843907516,0.7870093342222162,388,0.24584625223934634,11,2,1
8083,5724,nhdhr_86366661,390,39004,234,165,783079.824450582,-0.5279540977926701,0.6246757228254705,383,0.24593498012950715,11,2,4
8084,9350,nhdhr_32672044,390,39004,249,151,783333.988788852,-0.34681320432599544,0.35197536159653076,306,0.24613404350339008,11,1,3
8085,4655,nhdhr_75473159,390,39004,293,167,783338.8324906441,0.21532691164216125,0.6549132714841236,387,0.2461378364989508,12,2,2
8086,8499,nhdhr_121841863,390,39004,235,189,783603.1864854341,-0.5169930284587614,1.0779715259277276,359,0.2463448106935522,11,2,3
8087,11705,nhdhr_39265022,390,39010,80,152,784105.7301257241,-2.476217924037717,0.36067071037257964,2158,0.2467380814141943,10,2,4
8088,12070,nhdhr_76244262,390,39004,269,160,784818.2386892879,-0.09180020997813249,0.5337778799726728,309,0.24729523055701028,11,2,0
8089,9762,nhdhr_148242778,390,39004,207,137,785001.660013612,-0.8716446992426363,0.0760626714628019,702,0.24743857578615003,11,0,0
8090,1738,nhdhr_78605023,390,39004,344,15,785104.9636678441,0.8611687934807926,-2.277990368792506,1,0.2475192936733275,9,1,0
8091,10787,nhdhr_152856106,390,39009,322,117,785271.3592134259,0.581904153910844,-0.3084848686232754,315,0.24764928704409037,12,2,2
8092,11151,nhdhr_72156625,390,39004,111,126,785545.7036283859,-2.0940405782558793,-0.14245319950766772,2329,0.24786355329166462,6,2,0
8093,6357,nhdhr_117649979,390,39004,238,150,785613.254919832,-0.48455026524952877,0.33237824310820296,435,0.2479163001717532,11,0,0
8094,4962,nhdhr_152518514,390,39004,314,137,785850.418770203,0.47730529223989515,0.08385697060532941,278,0.24810145174040552,12,0,0
8095,4105,nhdhr_152707051,390,39004,318,146,786078.068256177,0.5309593174161567,0.25328441118906964,271,0.24827912298264818,12,2,2
8096,5295,nhdhr_59747077,390,39004,247,171,786409.648203755,-0.3626409757071345,0.7437609360463757,364,0.24853781572791736,11,2,3
8097,4517,nhdhr_155636730,390,39009,317,135,787077.370672098,0.5169137738466886,0.045707513366725856,254,0.2490584300340968,12,2,4
8098,5893,nhdhr_32671214,390,39004,251,153,787090.501563191,-0.32238222271509703,0.3894030377497454,316,0.2490686635861071,11,2,0
8099,1786,nhdhr_107776125,390,39009,347,33,787190.447644245,0.8933085910617141,-1.9437568405578127,13,0.2491465509089959,9,1,4
8100,2219,nhdhr_107807541,390,39009,349,28,787990.6354125141,0.9227907592364032,-2.031294191811717,27,0.24976977567683828,9,0,0
8101,8287,nhdhr_80002285,390,39004,251,180,788212.632933555,-0.3129653140052922,0.9049245371438674,416,0.2499425658939402,11,1,1
8102,1787,nhdhr_117066915,390,39004,347,7,788304.6581982779,0.8944435305508154,-2.4360965572427014,0,0.2500141788471513,9,0,1
8103,8371,nhdhr_91676911,390,39004,259,165,788344.447278543,-0.21329287679539377,0.6313735088265012,283,0.2500451396417393,11,2,0
8104,11631,nhdhr_147684237,390,39004,8,168,788461.008229135,-3.3907274257261872,0.683535880241152,3,0.2501358293936316,10,0,0
8105,12378,nhdhr_75654115,390,39004,289,158,788465.597470823,0.16568046164645017,0.49407127140373197,286,0.25013939975928223,12,2,4
8106,4485,nhdhr_152512532,390,39004,299,170,789159.999092981,0.2963381807633491,0.7120354868898569,362,0.2506793951552686,12,2,1
8107,1377,nhdhr_107812333,390,39004,350,30,789323.005244311,0.9339132774318617,-1.9886279906235254,0,0.25080608661241327,9,0,2
8108,8120,nhdhr_86367617,390,39004,237,164,789487.102769516,-0.49085054225973224,0.6020856889861417,395,0.2509335998817959,11,0,4
8109,3804,nhdhr_123148177,390,39004,282,169,789712.732415375,0.07583048685214068,0.7040433989190429,509,0.25110888390021535,11,1,1
8110,11763,nhdhr_145097066,390,39009,38,183,790246.041833147,-3.01191080045702,0.9679391731826338,375,0.2515229948943776,10,1,4
8111,4907,nhdhr_70336869,390,39004,283,164,790283.92618609,0.0940092226374304,0.5956714971203337,477,0.25155240119451167,12,1,4
8112,4497,nhdhr_155636121,390,39009,312,137,790433.0241244759,0.45147125857468356,0.07678295491807043,229,0.25166811915631365,12,2,0
8113,6039,nhdhr_107073246,390,39004,261,178,790468.806291715,-0.19536132260853617,0.8654825749540116,409,0.2516958871809021,11,0,1
8114,5468,nhdhr_120019199,390,39004,264,183,790664.3923128991,-0.15260241059883697,0.9762568440003225,422,0.2518476455332893,11,0,0
8115,4189,nhdhr_152707525,390,39004,317,144,790691.480789712,0.5132171861567382,0.22123207060320466,252,0.2518686609601496,12,1,2
8116,10007,nhdhr_111886955,390,39009,421,144,791372.682440246,1.8379312305553726,0.2238529459811122,361,0.25239690532352677,3,0,3
8117,700,nhdhr_122356299,390,39009,424,134,791672.196283809,1.877166195683171,0.028574347681681062,76,0.2526290223105705,3,0,4
8118,11724,nhdhr_146467937,390,39009,17,189,791715.954450678,-3.2806170166549977,1.0829857467305524,281,0.2526629266256904,10,0,3
8119,4164,nhdhr_44361882,390,39004,309,171,792743.7670740909,0.42281376963348616,0.7450311146138371,262,0.2534587488276551,12,2,1
8120,10042,nhdhr_87402245,390,39009,426,154,793632.739900498,1.900522634868379,0.41428159249591523,336,0.2541462374385838,3,0,4
8121,10589,nhdhr_145416194,390,39004,204,175,793871.229121145,-0.9069967513772351,0.8094154022712868,529,0.25433054246692344,11,1,1
8122,10065,nhdhr_{96DEF805-2261-4F63-BC83-2CC86550DA02},390,39004,417,145,793999.806850424,1.7785916786578786,0.23209948771140182,413,0.2544298846665821,3,2,1
8123,8102,nhdhr_86366883,390,39004,235,165,794172.664574524,-0.5167071401013031,0.6196092755703503,376,0.2545634132909009,11,1,4
8124,1217,nhdhr_127396510,390,39009,330,44,794211.098034339,0.6797898004697656,-1.7187774985724023,23,0.2545930983070383,9,0,3
8125,4782,nhdhr_111861321,390,39004,292,168,795291.90263344,0.19613904901120513,0.6772504255993189,433,0.25542729630864797,12,0,4
8126,4215,nhdhr_118253443,390,39004,328,154,795511.725549808,0.6639102477891831,0.4154502846383272,268,0.25559682360719727,12,0,2
8127,2761,nhdhr_121650592,390,39004,294,139,795919.9413178221,0.23330096504639167,0.11741973536879936,224,0.2559115151244043,12,1,4
8128,8167,nhdhr_59812615,390,39004,244,170,796552.34024095,-0.40987916927918355,0.7276377087603346,371,0.2563987097726886,11,0,1
8129,4268,nhdhr_69887342,390,39004,274,166,797100.774011786,-0.02726074654810616,0.642059762953757,429,0.25682090532813856,11,2,4
8130,7030,nhdhr_167256815,390,39004,244,163,797337.757328277,-0.40893001790846073,0.583823962366562,331,0.2570032500687387,11,2,0
8131,6451,nhdhr_32672504,390,39004,247,150,797355.964144576,-0.36949246529439145,0.3324692065284392,313,0.25701725690243415,11,1,1
8132,12319,nhdhr_68838679,390,39004,293,161,797550.05351544,0.21045812596405594,0.5535254330166489,292,0.2571665534978145,12,0,3
8133,7608,nhdhr_45365117,390,39004,245,160,797675.34926451,-0.3915049370698341,0.528927048401483,315,0.25726291366108023,11,0,2
8134,5619,nhdhr_106351723,390,39004,259,187,798859.61727288,-0.21311321555911913,1.045112182466178,345,0.2581729419411774,11,1,1
8135,9581,nhdhr_147410964,390,39004,276,66,799134.736176442,0.0032903755111582255,-1.2893040447545674,32,0.2583841587331648,9,0,1
8136,4091,nhdhr_155642806,390,39009,313,131,799231.031878105,0.4660923537729762,-0.044213335910906634,252,0.25845807056721837,12,2,4
8137,4320,nhdhr_{5C3D6628-93FF-4E3F-943A-7F19734D01A3},390,39009,312,134,799585.3693631459,0.4490000944191663,0.019926523521043887,242,0.2587299659026377,12,1,3
8138,5554,nhdhr_45382152,390,39004,238,165,799750.7524781179,-0.48344869450599565,0.6241367271051715,404,0.2588568288126807,11,2,0
8139,7758,nhdhr_120020298,390,39004,256,163,799974.227550352,-0.25701759729814116,0.5779946796265745,265,0.25902821152390093,11,0,3
8140,7590,nhdhr_72863107,390,39004,244,175,800070.760734417,-0.40795188823203044,0.8190427012225067,418,0.25910222787721815,11,1,0
8141,6116,nhdhr_114541991,390,39004,276,183,800076.4678593429,-0.006167184050858887,0.9671191980788136,588,0.2591066035081291,11,0,2
8142,9536,nhdhr_69544223,390,39004,269,170,800276.76974648,-0.09291871630059508,0.7236372659237706,374,0.2592601544330346,11,0,0
8143,8092,nhdhr_86365333,390,39004,235,167,800374.125711052,-0.5205228725588549,0.652553177518873,418,0.25933477339253236,11,1,3
8144,2332,nhdhr_125957280,390,39004,343,38,800481.831174195,0.8516231111336077,-1.829384118825972,52,0.2594173142018983,9,2,4
8145,4474,nhdhr_123396104,390,39004,286,170,800610.9265476171,0.12732872871699574,0.717853743768234,480,0.259516232681429,11,0,2
8146,7727,nhdhr_80004247,390,39004,253,178,801008.1185810041,-0.2886713403700925,0.8646248033079867,398,0.25982047845913053,11,1,2
8147,12302,nhdhr_141288680,390,39004,282,146,801165.5307079271,0.07896551217169451,0.2500415397764073,260,0.2599410130921671,12,0,2
8148,11266,nhdhr_{5C51C427-BFCC-4034-99BA-A7B2A62126C6},390,39004,419,157,801231.015825965,1.8159227052348976,0.4719461223239025,376,0.25999114980551097,3,2,4
8149,4656,nhdhr_110734671,390,39004,294,172,801513.407552743,0.22446729806503218,0.7572731111465625,492,0.26020730762232097,12,1,4
8150,4895,nhdhr_70333643,390,39004,282,166,801855.628345799,0.06952893855408959,0.6409063097230348,485,0.2604691597782361,11,1,2
8151,545,nhdhr_128058861,390,39009,156,119,801955.541428227,-1.525765377158433,-0.26507399610393645,2494,0.26054558775636383,6,0,4
8152,733,nhdhr_122373608,390,39010,423,137,802151.549034782,1.8550320801650133,0.07245580993847361,220,0.26069549506788237,3,0,2
8153,4925,nhdhr_70333689,390,39004,287,166,802188.2231599629,0.13802881315598933,0.6362213659066285,495,0.2607235395005926,12,0,1
8154,12213,nhdhr_74926565,390,39004,269,166,802353.998173092,-0.0914538264857131,0.644953966560777,395,0.26085029043491126,11,1,2
8155,9261,nhdhr_47712901,390,39004,239,179,802401.488132665,-0.46336910350049804,0.9018520987389095,416,0.2608865962488084,11,1,4
8156,4179,nhdhr_5e023011-9915-4641-a1a4-36d19b2a0432,390,39004,314,147,802607.9716127941,0.4832761854883904,0.2664939567791645,253,0.26104442676014267,12,0,0
8157,6920,nhdhr_120018609,390,39004,232,171,802858.869865234,-0.5604345114156768,0.7347538488524854,405,0.2612361521130602,11,0,0
8158,6660,nhdhr_87818945,390,39004,263,176,802922.88396501,-0.1655201868751412,0.8388881247620298,430,0.2612850592646915,11,2,1
8159,4461,nhdhr_70334743,390,39004,283,165,803186.3903380891,0.08498753454541741,0.6253316973817529,484,0.2614863386435902,11,2,1
8160,8666,nhdhr_82955921,390,39004,239,161,803446.55188629,-0.4657654401618339,0.5418516491987028,343,0.2616849983050185,11,2,3
8161,4543,nhdhr_122383057,390,39004,328,162,803462.68326303,0.6527101258272392,0.5550604908524894,245,0.26169731412503755,12,2,3
8162,6285,nhdhr_121544759,390,39004,230,174,803494.3165407791,-0.5815758418273497,0.8046741465305448,400,0.26172146446146966,11,1,1
8163,11943,nhdhr_75658607,390,39004,288,155,803512.6574341359,0.15082889185356543,0.42452779812928654,243,0.26173546632919026,12,1,4
8164,5265,nhdhr_72863573,390,39004,245,175,803518.0965970741,-0.39517084090265975,0.813250850007449,405,0.2617396186521739,11,0,3
8165,8798,nhdhr_47719287,390,39004,250,178,804035.2753817891,-0.3351798574647039,0.8824145036376436,403,0.26213431086848377,11,2,2
8166,3499,nhdhr_26100712,390,39009,394,116,804156.7283807009,1.4906319341734255,-0.32811066792122495,14,0.2622269626109925,3,2,3
8167,3510,nhdhr_54017778,390,39004,380,107,804258.130226079,1.3194584964703544,-0.4935676454369759,40,0.26230430739464505,3,0,1
8168,8383,nhdhr_120019085,390,39004,262,185,804846.2764917,-0.18062207528460866,1.0159356320929311,379,0.2627527267863826,11,0,3
8169,12131,nhdhr_75654309,390,39004,289,158,805172.876711173,0.16807302300840407,0.49238421526618653,273,0.26300159457106975,12,0,3
8170,5767,nhdhr_47704479,390,39004,241,181,805477.8075256071,-0.44953600861073645,0.9275574897636472,421,0.2632338592677307,11,1,4
8171,3685,nhdhr_135909854,390,39009,425,144,805561.059805604,1.8864185511176883,0.20977722700819162,248,0.2632972569476182,3,1,3
8172,10943,nhdhr_145674916,390,39009,218,153,805762.27268589,-0.736517129571714,0.38869453133995185,435,0.2634504560887338,11,2,4
8173,9124,nhdhr_37648997,390,39004,258,157,805835.907610163,-0.23092411802725535,0.46124773485126785,203,0.26350651056804053,11,1,0
8174,4448,nhdhr_69887074,390,39004,281,167,805852.773502411,0.05829907934494269,0.6565043525767946,483,0.2635193489830908,11,2,4
8175,9150,nhdhr_107073556,390,39004,261,177,806071.9718828909,-0.19042949834590175,0.8511153608274973,425,0.26368617962761687,11,2,0
8176,1102,nhdhr_164161195,390,39004,346,32,806287.2553667721,0.8920603952962265,-1.946004909703602,14,0.26384998651362124,9,2,3
8177,8677,nhdhr_58125393,390,39004,241,167,806601.427437153,-0.44763244691204007,0.6583057868036118,401,0.26408895819056294,11,0,2
8178,10906,nhdhr_129085165,390,39004,210,71,806742.311183315,-0.8385578019335411,-1.1929896557645796,314,0.264196089701641,6,2,1
8179,5971,nhdhr_106374394,390,39004,255,181,807061.576310165,-0.2665991925051039,0.9242612661664213,418,0.26443879763819583,11,1,0
8180,286,nhdhr_54366433,390,39009,287,96,807740.393878847,0.13305629036592098,-0.7227859699694319,91,0.2649545213207618,12,0,1
8181,7014,nhdhr_45382070,390,39004,242,165,807899.1992277129,-0.4327126353591801,0.6221237570330225,367,0.265075109263581,11,0,0
8182,277,nhdhr_127755427,390,39004,267,72,808098.5578844291,-0.11447857431688582,-1.1716088542430474,53,0.265226457579725,9,0,1
8183,5566,nhdhr_167258160,390,39004,239,176,808626.490900066,-0.46430116405396865,0.8390119173571826,451,0.2656270713905247,11,2,2
8184,7621,nhdhr_120019930,390,39004,246,172,808752.474610423,-0.37645259870327863,0.7549476188618159,367,0.26572263352709197,11,2,4
8185,2185,nhdhr_112042391,390,39009,348,23,808969.879049908,0.9056635672288488,-2.131162858190311,28,0.26588750581725695,9,0,4
8186,1575,nhdhr_112049509,390,39009,348,19,808997.219340207,0.9098039705450482,-2.2079605326177627,27,0.26590823664686003,9,2,2
8187,7584,nhdhr_167256802,390,39004,243,163,809027.1114176221,-0.4144219273202527,0.5807795738643788,331,0.2659309015724022,11,1,4
8188,10426,nhdhr_132658346,390,39004,336,84,809549.352356937,0.7557154897916445,-0.9534111375040756,777,0.2663267427357438,9,0,3
8189,6927,nhdhr_82552206,390,39004,233,169,809576.608681491,-0.5480249899884815,0.7077973897811395,384,0.2663473951059728,11,0,3
8190,3527,nhdhr_45653813,390,39004,370,117,809623.017854861,1.1933352650266273,-0.30541876837555715,355,0.26638255816780176,3,1,1
8191,9747,nhdhr_59470985,390,39009,96,176,809900.66653972,-2.277983277024541,0.8379775537457222,1369,0.26659288349225896,10,0,0
8192,8941,nhdhr_120020466,390,39004,260,177,810027.205691821,-0.199500399968859,0.8606324438351939,409,0.2666887159197718,11,2,1
8193,9206,nhdhr_120018700,390,39004,233,166,810687.321373111,-0.5442948748776686,0.6499735130978617,365,0.26718840147491546,11,0,2
8194,6568,nhdhr_120018106,390,39004,254,159,811155.961427346,-0.2846993469737884,0.5013713766108284,248,0.26754289946444465,11,2,2
8195,6845,nhdhr_106373892,390,39004,252,181,811513.328432752,-0.3006745854004757,0.9353815619924561,427,0.26781308848022395,11,1,3
8196,11321,nhdhr_137440759,390,39009,390,95,811580.483466762,1.445027407193737,-0.7401031075163002,1,0.2678638480810207,3,1,4
8197,9289,nhdhr_120019448,390,39004,243,178,811723.626177358,-0.4198603119808904,0.8746335146514533,398,0.2679720294806946,11,1,2
8198,9712,nhdhr_154903300,390,39004,172,155,811941.613578063,-1.3183417946481795,0.43120431521483,965,0.2681367387909558,11,1,1
8199,8233,nhdhr_45715820,390,39004,248,169,812426.1025472729,-0.35060241360204425,0.6974745402160701,383,0.2685026559734242,11,2,1
8200,9570,nhdhr_120020585,390,39004,275,183,812984.273759462,-0.009624202595655022,0.9734032080412852,514,0.26892395229704336,11,0,0
8201,7854,nhdhr_80997263,390,39004,269,184,813161.915156903,-0.09409543673928007,0.9827920756503392,421,0.2690579717507378,11,2,1
8202,12087,nhdhr_152375810,390,39004,283,159,813333.938076385,0.08364161164365011,0.5038274547698778,356,0.2691877245098128,12,0,0
8203,4214,nhdhr_145333941,390,39004,327,139,813452.4009849059,0.6446839774918468,0.11223087495624219,275,0.26927706228267484,12,0,3
8204,684,nhdhr_122365526,390,39010,424,135,813457.067425705,1.8769339669825134,0.0433411739393051,92,0.26928058117209924,3,1,3
8205,9179,nhdhr_82555902,390,39004,230,162,813609.4986478841,-0.5812326843216592,0.5682002399359652,332,0.26939551605515394,11,0,0
8206,9085,nhdhr_120020770,390,39004,240,175,814173.317076215,-0.45945521458618527,0.8140720335451997,429,0.26982045454568765,11,0,1
