,site_id,x,y,area_m2,lon,lat,log_area,cluster
5554,nhdhr_114541991,276,183,800076.4678593429,-0.03141131584178804,1.068363919164288,0.21678282799487245,13
5555,nhdhr_114542277,276,183,774888.087994171,-0.025540626865788573,1.0665266131559774,0.19732674231217687,13
5556,nhdhr_114542905,277,182,459605.08991636,-0.018503388997881235,1.0582583380678285,-0.12037633418267678,13
5558,nhdhr_120020623,278,182,321042.121549632,-0.006252730964517979,1.0605786618464956,-0.3386019472425537,13
5559,nhdhr_117649169,236,151,1346392.60365918,-0.5054884062064072,0.45610981172768617,0.5333460108677938,1
5560,nhdhr_122851980,228,155,6174486.93283089,-0.603719576035801,0.5432378467258698,1.459659564703034,15
5561,nhdhr_120018509,231,173,2545098.32595009,-0.5694219341386021,0.8870527222499707,0.9206227462788049,1
5562,nhdhr_114335865,231,168,2121278.31993709,-0.5681027367247792,0.7852705281950181,0.8098356668848121,1
5563,nhdhr_120020050,231,169,2415539.18210043,-0.5605086778931717,0.8011800965598096,0.8888453476411803,1
5566,nhdhr_86274695,232,174,1633557.41305996,-0.5500766834758739,0.9000479126565446,0.6509334692928677,1
5567,nhdhr_120020043,233,169,5403332.45200245,-0.5435011575958003,0.8065597576931721,1.3785173091598224,15
5568,nhdhr_120018493,233,174,12828879.4803262,-0.5438557189869148,0.8957641545228633,1.904432713182077,15
5569,nhdhr_86277937,233,172,2364508.72937622,-0.5396607270067535,0.8640030880959135,0.875858532445953,1
5571,nhdhr_120018590,233,171,30193455.165424895,-0.5369768708844475,0.8476094576365122,2.425022193169887,15
5572,nhdhr_120018670,235,168,2415394.90722893,-0.5200944479990234,0.7857114546946983,0.8888090190485909,1
5573,nhdhr_120020517,236,171,2820601.9139242,-0.5110782365569654,0.8377923799687618,0.9831359746578735,1
5574,nhdhr_166870310,236,166,9840357.52031448,-0.5098821485596192,0.7479828756769885,1.7431292689332964,15
5575,nhdhr_86272845,236,177,1561586.6258834999,-0.5079731150511873,0.9481385680263956,0.6235285664121338,1
5576,nhdhr_120020745,236,176,3757975.50380899,-0.5048536434554848,0.9292604186448197,1.157651900804396,1
5577,nhdhr_58126421,236,166,3829570.35271914,-0.5044845842069715,0.7470947020033896,1.1691303264896558,1
5578,nhdhr_120018716,236,165,14200993.061872799,-0.5043994758796467,0.7346439778713402,1.9662355644126128,15
5579,nhdhr_120018349,237,166,457603.099237285,-0.49347962876094076,0.7538069679221912,-0.1230314520564188,13
5580,nhdhr_121839184,234,177,4449932.70678585,-0.525860073167049,0.963906912540053,1.2604459030918358,15
5582,nhdhr_83946482,241,152,2083306.97915046,-0.4423284228219893,0.48290316007339207,0.7988498195064785,1
5585,nhdhr_34242916,249,154,1545905.3609328,-0.3512410033043917,0.5095598794602254,0.6173900453422433,1
5587,nhdhr_120018365,239,161,1987648.09625991,-0.4697799669619978,0.6413161503772651,0.7702608872649396,1
5588,nhdhr_82955999,239,161,2506474.98901924,-0.4671903348100479,0.6423110770124866,0.9113219403106668,1
5589,nhdhr_120019636,243,162,6122784.14399039,-0.4276139563727205,0.6785043942614466,1.4545451402126326,15
5590,nhdhr_120019838,244,164,1586503.91351403,-0.4132058147042115,0.712305903744168,0.6331569106674868,1
5591,nhdhr_120019715,244,160,2359631.45668563,-0.40825978246245337,0.6312729053279407,0.8746026661517544,1
5592,nhdhr_120018231,244,159,1069353.82562447,-0.407275881496502,0.6037517676239607,0.3932283002513749,1
5593,nhdhr_120019716,244,160,9776860.40758878,-0.40408818774031563,0.6316936328743882,1.7391918913259343,15
5594,nhdhr_120019843,247,162,4029854.18155066,-0.371778347598004,0.6697737277038058,1.200135785305993,15
5595,nhdhr_45365303,248,160,1962720.55943975,-0.3652705448787372,0.6324222507779553,0.7625848602728788,1
5596,nhdhr_120019680,248,161,6197847.37782881,-0.35779759396194444,0.6460567956627309,1.4619563424418505,15
5597,nhdhr_120020227,249,158,986021.924589608,-0.3551816505063513,0.5906468592912001,0.34388284279759596,1
5598,nhdhr_59805097,239,176,2150698.56816256,-0.4747728164685988,0.9359453677231582,0.8182131448333041,1
5599,nhdhr_167258265,239,175,6645135.39012839,-0.47014531384178154,0.9215687810912554,1.504338789959146,15
5600,nhdhr_120019742,239,166,534610.422252478,-0.4669288919719145,0.7490568447476674,-0.028431664832109654,13
5601,nhdhr_120020743,239,176,8406429.61704549,-0.4690134253482579,0.928532638133951,1.6473379140492757,15
5602,nhdhr_120019736,240,166,1188645.8913177,-0.46247147166695096,0.7527922315235621,0.4575535094865786,1
5603,nhdhr_120020715,240,176,6864207.13786896,-0.4556709077444172,0.9391689947971155,1.5240666156415656,15
5604,nhdhr_45380691,241,166,3341991.28901626,-0.44405336663010664,0.7410184498366951,1.0862997278750313,1
5605,nhdhr_59750579,242,168,916855.030768286,-0.43627180283395295,0.7923963940325194,0.29964764935286464,1
5606,nhdhr_72862269,243,176,1114726.96894925,-0.4265844787073658,0.9282325019907077,0.4185027462740386,1
5607,nhdhr_72863747,244,175,2143390.29835425,-0.40475565853229234,0.9143864423800474,0.816142846403145,1
5609,nhdhr_167258122,245,172,1577041.34217426,-0.39316052817970587,0.8594585913550766,0.6295183853645235,1
5611,nhdhr_120019023,246,175,5752548.69849414,-0.3862385578826794,0.9194743043509723,1.416608229443347,15
5612,nhdhr_166867866,246,173,17359972.2755493,-0.386619130822607,0.8806180321368263,2.0883992447812996,15
5613,nhdhr_45719228,246,167,748427.086908582,-0.3823539008934207,0.7691857251993577,0.17619432500074028,13
5614,nhdhr_120019927,247,172,3670313.10151426,-0.3789431800766203,0.8640160194941975,1.143295890860536,1
5615,nhdhr_120019928,247,172,981036.193168245,-0.36881940583654077,0.8627784315701146,0.3407996434378858,1
5616,nhdhr_120019880,248,173,1604885.23540591,-0.3599471235624775,0.888168070512494,0.6401632435564485,1
5617,nhdhr_166867642,248,170,1446692.63272712,-0.35875075946771173,0.8315041969156485,0.5770471384363947,1
5618,nhdhr_120019565,240,180,1813898.37934079,-0.45852516350527395,1.0238574021094289,0.7146249420565909,1
5619,nhdhr_120019547,242,180,7045352.9598011,-0.43753518440333894,1.0172148936618717,1.539909289055254,15
5620,nhdhr_120019542,244,180,2393332.06255363,-0.4124594357472579,1.0120425622835567,0.8832278725211303,1
5621,nhdhr_{D995561B-086C-4D12-A886-4005843326E6},245,179,5978625.11072512,-0.39777612193303,0.9975605629142962,1.4400535699573904,15
5622,nhdhr_72858087,246,178,5244674.75072346,-0.38165264702306406,0.9760189423981144,1.3603908092234605,15
5624,nhdhr_32671162,250,153,9011327.86395956,-0.33827697711264193,0.4940704734321988,1.6896002761373339,15
5625,nhdhr_120018165,251,153,5005092.00690272,-0.32278259972023066,0.5026886923545126,1.3319521148538507,15
5626,nhdhr_120018161,252,154,3556078.42212955,-0.3131862995505686,0.5126679500920763,1.124064900599083,1
5628,nhdhr_120020180,249,154,2321091.96577277,-0.3490563529067021,0.5161552710320337,0.864586724244104,1
5629,nhdhr_120019303,252,165,1653998.11108498,-0.31717765464686726,0.7193855245029309,0.6584968717703895,1
5630,nhdhr_81641151,253,163,1461471.85029722,-0.3051799504656713,0.6938741427802338,0.5832290843962384,1
5631,nhdhr_120018154,253,155,3357395.67238222,-0.3048797017112051,0.5312032468997914,1.0890967700126102,1
5632,nhdhr_37648633,253,157,1206227.46316698,-0.2976328816390543,0.5783393216945916,0.4664839306138884,1
5633,nhdhr_120020277,255,165,2876353.45926195,-0.2795690572807622,0.7183985227662956,0.9950406332798862,1
5635,nhdhr_91692521,257,159,31118592.758321602,-0.24994294736768843,0.6092675106716128,2.4433783795393693,15
5638,nhdhr_120020986,254,173,2213320.94726255,-0.2905286271828034,0.8815685548892154,0.8356698259940548,1
5639,nhdhr_120018405,255,166,8308844.96170771,-0.2758768068111468,0.7500344095663504,1.6402362202895517,15
5640,nhdhr_120018402,256,166,4560543.79357369,-0.26723009604950754,0.751437178290886,1.2753794065572663,15
5641,nhdhr_120018899,250,180,2007760.55900852,-0.3365417439061614,1.005554553312399,0.7763843447107691,1
5642,nhdhr_47727759,250,177,4874096.747072,-0.3364435724329301,0.9522948441136375,1.3158215809989953,15
5643,nhdhr_120019381,257,185,5021039.54494048,-0.25493127133831034,1.112809057266157,1.333886975107766,15
5644,nhdhr_120020425,258,179,3546463.94445596,-0.23905467163579655,1.0022833511520992,1.122418251288497,1
5645,nhdhr_106352031,258,186,883722.8748023141,-0.23641664573891213,1.138773206472183,0.27726168578017046,1
5646,nhdhr_120019058,260,187,17267322.6256893,-0.223296209003069,1.1404439787191774,2.0851445127185326,15
5647,nhdhr_120019394,260,182,2973671.6569823995,-0.21568552112752926,1.0545936211433091,1.0152785303587917,1
5648,nhdhr_80993113,260,186,1832345.27883242,-0.21548845424298052,1.1248980752718385,0.7207791248141527,1
5650,nhdhr_120018194,269,151,42679840.7219524,-0.10997183507108609,0.4539876227728944,2.6355272279030473,15
5651,nhdhr_69546469,262,167,3635637.17528247,-0.19270306070692497,0.7620314323588625,1.1375223318573613,1
5652,nhdhr_69547201,265,166,4591144.42443586,-0.15925103857183523,0.7499889839973783,1.2794468335981604,15
5653,nhdhr_107071276,261,179,1909467.43291468,-0.21025449748676794,0.9999012085191555,0.7458545094280541,1
5654,nhdhr_120019084,262,185,1101786.05662585,-0.19126155663526698,1.1170697991883325,0.4114006176931036,1
5655,nhdhr_{525F0C3B-81E7-4B72-8A8C-5190C42FE618},263,183,1154688.75651365,-0.17828725599646175,1.0638496253876022,0.43992497882074866,1
5656,nhdhr_87818591,264,177,734535.6007171591,-0.16752988698629287,0.9518991349480075,0.1647991714968809,13
5658,nhdhr_120020426,265,179,1778178.44892101,-0.1634432389062246,0.9990406916853738,0.7025282035659562,1
5660,nhdhr_120019279,267,181,1196132.17355544,-0.14000830047834856,1.0347188879420088,0.46137214883672834,1
5663,nhdhr_107514008,269,178,1169644.179487,-0.10865281125090695,0.9813086382331758,0.447751979050971,1
5664,nhdhr_81001677,269,182,5112525.1718525,-0.10784554941074097,1.0527691036651714,1.3448692272764116,15
5665,nhdhr_80997303,269,184,3041694.03989394,-0.10648085890123267,1.0843229104749272,1.029034693209643,1
5666,nhdhr_80994347,270,184,1641772.84728681,-0.09411272884262138,1.1007711494929289,0.6539846317028596,1
5667,nhdhr_114545117,271,180,1202783.72091495,-0.08807531569537087,1.0171296969295283,0.46474500458682944,1
5668,nhdhr_eff51779-4b34-4b56-a784-e5eb50a4fe11,271,185,1180909.09327485,-0.08779783619112884,1.103304890004169,0.4535817311560181,1
5669,nhdhr_80995515,274,184,595008.8515587411,-0.04995027164902979,1.0904042873183755,0.03667072187436334,13
5670,nhdhr_114542355,274,183,433383.62104086706,-0.04643953782639348,1.0675260990403406,-0.1561056667672925,13
5672,nhdhr_147528897,222,154,1229982.21989051,-0.6698826822609754,0.5137974702511671,0.4783454050012954,1
5673,nhdhr_147528925,223,154,1184467.50027257,-0.6677269686758822,0.5115325414664921,0.4554117039845668,1
5674,nhdhr_122851829,228,156,87885.6445698347,-0.6034368388991634,0.5527962869327422,-1.1265696763593838,0
5675,nhdhr_122849193,228,159,859549.5378418859,-0.6025249553647584,0.6156301482727223,0.260392730934665,13
5677,nhdhr_{D0260B15-8C2A-4375-8BD5-D4A2BFF2E3AD},229,163,184996.579360552,-0.5847116623498896,0.6796078215809123,-0.673872783486958,0
5678,nhdhr_86280973,230,171,192935.452345923,-0.5828779335617799,0.8332566103532267,-0.6483164803375712,0
5680,nhdhr_122548547,230,162,189867.51927153103,-0.582133928670709,0.6687577668866183,-0.6580656778419086,0
5681,nhdhr_120018617,230,170,729807.576373193,-0.581296542668871,0.8306831822339753,0.1608715707472387,13
5682,nhdhr_121545369,230,174,586027.7552228171,-0.5814851727274003,0.8927066802323474,0.027420261299500953,13
5683,nhdhr_86281399,230,170,162663.471647416,-0.5808536849712974,0.8293501524321992,-0.7521223269794957,0
5684,nhdhr_86279563,230,171,727203.269007718,-0.5767254419695457,0.8482061827267336,0.15869727354857177,13
5686,nhdhr_126211332,230,168,242896.092943363,-0.5744264192768358,0.7794578560924657,-0.5082573070284048,13
5690,nhdhr_120018533,231,173,520675.794451371,-0.565559659049394,0.8726867338456907,-0.04449513383772671,13
5691,nhdhr_84590663,231,153,779351.139193407,-0.564386423325542,0.500901841656938,0.20081978735529699,13
5692,nhdhr_82555232,231,164,137106.843179364,-0.5652047192728019,0.7165780449301925,-0.856080691909294,0
5695,nhdhr_84589851,231,154,1305382.23019712,-0.5624082470877255,0.5218994469174493,0.5145320300807388,1
5696,nhdhr_86282713,231,170,707927.89356427,-0.5634437466764102,0.8134018741816732,0.14235824028419347,13
5699,nhdhr_117648173,232,153,94484.4840921536,-0.5560990335980546,0.49339314437969195,-1.0825352346359154,0
5700,nhdhr_86280299,232,171,843854.9123080191,-0.5556254397396239,0.8413022918002663,0.24918456738639572,13
5701,nhdhr_{BFBC2AEE-B057-4C3C-BC7E-F4B77C564D2E},232,175,251251.004800882,-0.5550551911851381,0.909929792090358,-0.4876881732889091,13
5702,nhdhr_120018518,232,173,618763.600287965,-0.5506710905696247,0.8830869346464121,0.06048062406143956,13
5704,nhdhr_86276245,232,173,738492.931174733,-0.5486078518625381,0.8847942474776744,0.16806716506062375,13
5705,nhdhr_86274327,232,174,124970.47325853801,-0.5504849316801352,0.9029913595003642,-0.9124521272716313,0
5707,nhdhr_86275155,232,174,272806.278613694,-0.5482044911591455,0.8947354016881756,-0.4376260961569355,13
5708,nhdhr_121836563,233,179,1052023.96082187,-0.5463661854264065,1.0024613697070706,0.38329083076906045,1
5709,nhdhr_86281805,233,170,310843.253639201,-0.5441727570407664,0.8240410943585152,-0.3582373751230876,13
5710,nhdhr_120018605,233,171,338705.588446654,-0.5445953724420897,0.8390195999499435,-0.30602646560300656,13
5712,nhdhr_{69EE46A2-CA08-413F-A574-F1ACD3604EAE},233,158,164095.96041623098,-0.5424263111935953,0.5827601982601879,-0.7467895322829795,0
5714,nhdhr_82553282,233,169,1193361.30834921,-0.537210457460499,0.7982669581937044,0.45996156555321854,1
5715,nhdhr_126590631,233,180,521727.268887005,-0.5391023482472829,1.0195235863691872,-0.04326811232908616,13
5716,nhdhr_120018458,233,175,663818.686518786,-0.5365597802694766,0.9102566796905324,0.10322965878411662,13
5718,nhdhr_86275763,234,174,728105.19338469,-0.5356986453253209,0.8897977387996265,0.1594511568348935,13
5719,nhdhr_123271088,233,181,86825.9896985069,-0.5360085081603553,1.0384058455408962,-1.1339476470785674,0
5720,nhdhr_117649215,234,151,686729.218857471,-0.5344108581820104,0.4560311386997196,0.12386709958148753,13
5721,nhdhr_120020054,234,169,840784.726769733,-0.5329187850838581,0.8004874353138202,0.24696766242017162,13
5722,nhdhr_86276475,234,173,1112467.35453632,-0.5332788011383853,0.8819963729466707,0.4172686036178357,1
5723,nhdhr_86280179,234,171,275159.391149051,-0.5317680905838635,0.8433254583623585,-0.4324023627403156,13
5725,nhdhr_86273609,234,175,169816.62631492098,-0.527236139844751,0.9120211496447541,-0.7259472497146017,0
5726,nhdhr_86366861,234,165,567912.3048848261,-0.5259711115076006,0.7246594146351184,0.008322144077828837,13
5728,nhdhr_121837633,235,178,438323.85643314896,-0.5173426863422552,0.9831515353641375,-0.14921167897434143,13
5730,nhdhr_120018662,236,169,1163539.02675265,-0.5107415139723394,0.7996808116540484,0.4445689714789572,1
5731,nhdhr_123272473,236,180,442952.71670419397,-0.5095716513802693,1.0099867474578097,-0.14282235619492334,13
5732,nhdhr_121839039,236,177,293187.727768382,-0.5083217014874737,0.9648434770226826,-0.39380330432913163,13
5733,nhdhr_166870376,236,167,351520.056865089,-0.5052630334722836,0.7613016117963876,-0.2834399936808983,13
5734,nhdhr_58125383,236,167,482783.217374366,-0.502670852618384,0.7634558799631457,-0.09045196247151886,13
5735,nhdhr_58122605,236,169,1169634.0825768,-0.5012988973736908,0.7988165181520783,0.44774672861220655,1
5738,nhdhr_123271134,237,181,725274.470785607,-0.4935155678732913,1.0378312199959858,0.15708192384557818,13
5739,nhdhr_47713708,237,179,202389.983083153,-0.48926553240426823,1.0036087039613506,-0.6192188896536702,0
5740,nhdhr_123271699,238,181,730402.799014736,-0.487593616327535,1.0282924415309613,0.16136742383964311,13
5741,nhdhr_86370333,238,162,437651.040301796,-0.48605872372407505,0.6703299359060214,-0.15014599502450587,13
5742,nhdhr_86368687,238,163,289324.815801123,-0.48713961883052437,0.6911545593087377,-0.40187017110717416,13
5743,nhdhr_117649979,238,150,785613.254919832,-0.4846127415074602,0.43957960845429533,0.20568730949231556,13
5746,nhdhr_120020533,238,169,920354.015665893,-0.48306383753352633,0.7999581578679928,0.30196436646706915,1
5749,nhdhr_47721247,238,178,936686.998275106,-0.47999440005301297,0.9798735269155732,0.31266339120944003,1
5752,nhdhr_117649747,239,150,261763.302171571,-0.4706622107273282,0.4453845436062303,-0.46275842197017597,13
5757,nhdhr_120018205,241,160,573620.306464116,-0.4461216758020172,0.6332896712695907,0.014404731650912567,13
5758,nhdhr_47704099,241,181,279196.197232462,-0.4460544669964978,1.030567611873433,-0.4235441496475805,13
5759,nhdhr_59812881,241,170,756695.777085362,-0.4418297417716917,0.8275416106527964,0.18287711977974586,13
5760,nhdhr_59807007,241,175,505172.973628841,-0.44189111129309455,0.9150807162465789,-0.06287953295742714,13
5761,nhdhr_45381900,242,165,369458.02709027205,-0.4398027555962117,0.7292032123425336,-0.2531687781390074,13
5762,nhdhr_{4C22657B-EA45-4200-95AB-5458F6344E80},242,152,276573.884676225,-0.4396054161204676,0.4691987404109358,-0.42928374799949437,13
5763,nhdhr_47718925,242,179,2175482.20510451,-0.4369085639452985,0.9877391926466419,0.8251818824936794,1
5764,nhdhr_120020023,242,167,687712.394094442,-0.43449919039645624,0.7639693792500142,0.12473724872930099,13
5765,nhdhr_47715643,242,179,256936.09010319397,-0.43447034053563294,0.9966235733458493,-0.47407935358181624,13
5766,nhdhr_120019757,242,164,851364.706213348,-0.430470251896729,0.7134524289099116,0.2545733898883076,13
5767,nhdhr_45365143,243,160,489934.04072165897,-0.4273849418356876,0.635279014125194,-0.08150931231879473,13
5768,nhdhr_45362011,243,161,212635.70348079898,-0.42584713374578886,0.6537149611462694,-0.5891827052497864,0
5769,nhdhr_45365237,243,160,629756.699115228,-0.4226984482498975,0.6343704433975432,0.07119149378399837,13
5770,nhdhr_45726632,243,165,282335.337142371,-0.42225706568496274,0.7186359730355569,-0.4167438189092219,13
5771,nhdhr_45340341,243,158,2649293.94284621,-0.41967531744748293,0.5876466577196046,0.9450267990579629,1
5776,nhdhr_167256814,244,163,230212.37530216,-0.41368366412917523,0.6896389323278885,-0.5408769282362212,13
5779,nhdhr_167256820,244,163,441883.60095888,-0.412621191644007,0.6870767850193022,-0.14429213163595556,13
5780,nhdhr_45728890,244,164,84605.8483052216,-0.41175519701895147,0.7086932391733376,-1.1497020672181486,0
5782,nhdhr_45340367,244,158,1751039.92802532,-0.40493561366664454,0.5877386975771713,0.6931740350073449,1
5783,nhdhr_45339407,244,159,325372.577170033,-0.4047286612109027,0.6044869360294014,-0.3304526932278333,13
5785,nhdhr_59721231,245,174,492312.044382349,-0.4027505270302822,0.8992437548811736,-0.07856433435222523,13
5786,nhdhr_120019768,245,163,2624320.60684697,-0.4003564503113577,0.6880906465985548,0.9392662959939934,1
5787,nhdhr_72857899,245,178,278048.388272505,-0.3999621837047484,0.9845780099834089,-0.4260497589718578,13
5791,nhdhr_59811211,245,171,152425.522054199,-0.3945896169203102,0.847057801534993,-0.7916609597686969,0
5792,nhdhr_120020817,245,172,225207.697015438,-0.3940305889481877,0.8664350534788279,-0.5542450523568146,13
5793,nhdhr_120019922,246,172,351456.565378238,-0.38788301953911847,0.8688686092999663,-0.28354985975481156,13
5794,nhdhr_72862025,246,176,58516.0151559487,-0.38876670081422193,0.9301758836343814,-1.3739536733706919,0
5795,nhdhr_59810989,246,171,1208410.49066881,-0.38676592854475306,0.8493855106846299,0.46758368649146853,1
5796,nhdhr_59810705,246,172,95039.6778512895,-0.3866400133027593,0.8543931386516348,-1.0789717883064405,0
5797,nhdhr_72861759,246,176,460867.21478806203,-0.38654364815482467,0.9311378075085094,-0.11870839250611759,13
5798,nhdhr_120019657,246,161,353262.145748846,-0.38526674783040604,0.6575572247208675,-0.28043318874489753,13
5801,nhdhr_120019916,246,173,589975.86615754,-0.38358597575599623,0.8739534854088469,0.03150412565504958,13
5802,nhdhr_59810593,246,172,656540.859835286,-0.38137697667962445,0.8560008788087704,0.09652459541697281,13
5803,nhdhr_45365413,247,160,737279.9819789791,-0.379997638275067,0.6328139207625441,0.16706736729266355,13
5804,nhdhr_45724336,246,163,303446.884722473,-0.3802153835959914,0.6852288567070818,-0.3728845881866196,13
5805,nhdhr_59725161,246,172,106891.80997952801,-0.38052190579630935,0.860681767573444,-1.007492390640513,0
5806,nhdhr_166867868,246,173,516859.97392364,-0.38119023539381663,0.8814594462933276,-0.048968926053747294,13
5807,nhdhr_166867861,246,173,737396.812988985,-0.380940642450498,0.8834759183019906,0.16716373916015248,13
5808,nhdhr_45362451,247,161,1432837.08475505,-0.37852929770461236,0.6495058142724356,0.5711939233640642,1
5810,nhdhr_59724727,246,173,42493.7212165296,-0.38010304424631713,0.8745812893928868,-1.5685493417310301,0
5811,nhdhr_32672504,247,150,797355.964144576,-0.3756114807543261,0.43966971824009876,0.21471117870844209,13
5813,nhdhr_45724236,247,163,125137.30537834,-0.3751972959711173,0.6857308711702396,-0.9116407150916052,0
5815,nhdhr_45338767,247,159,1486006.84830253,-0.37153261279469896,0.6152064749966559,0.5933550016007816,1
5817,nhdhr_59746473,247,172,315605.09744761896,-0.3694575808944581,0.8515621295496467,-0.3489906652872496,13
5818,nhdhr_120019920,247,173,1220593.8459855,-0.3690783094933892,0.8713345940953539,0.47368511112554945,1
5819,nhdhr_59721415,247,174,361876.70043703896,-0.3699525892219509,0.8978302400975177,-0.26577931452259007,13
5820,nhdhr_120019713,248,160,1348686.74074093,-0.3676866846237886,0.6319165654762041,0.5343814793951123,1
5821,nhdhr_45729638,248,162,820614.897166266,-0.36742379719354257,0.6651354542418947,0.23219909233872774,13
5822,nhdhr_120019835,248,162,895193.9816763459,-0.3677454380336051,0.671919087406023,0.285105814006231,1
5823,nhdhr_120019862,248,162,757155.978274684,-0.36719999524672037,0.6598806733192701,0.18324690827075474,13
5824,nhdhr_120018246,248,174,402876.548989843,-0.3666273681137758,0.8922250973203737,-0.20050136299078142,13
5825,nhdhr_120018959,248,176,1649703.10458987,-0.365193975350457,0.9415479478456366,0.6569154333137781,1
5826,nhdhr_90770611,248,180,1184407.14363281,-0.36400824644058893,1.0240865252962568,0.4553807103888966,1
5828,nhdhr_59747335,248,171,271468.665318966,-0.3641825117287509,0.8441339850333207,-0.44061562052891057,13
5829,nhdhr_120018955,248,176,1489119.41280456,-0.36278040780187926,0.9464463014237169,0.59462763145275,1
5830,nhdhr_59721109,248,174,878083.084005194,-0.3611881204253561,0.9007706063200543,0.2733676907532695,1
5832,nhdhr_91596323,248,158,284751.389066529,-0.35900543822154163,0.5877525126060544,-0.41156121046227645,13
5833,nhdhr_45363665,248,161,233449.99014732198,-0.3572630991456709,0.6418035815518174,-0.5323827888391867,13
5834,nhdhr_59746919,248,171,58490.930096723096,-0.35804655260730756,0.8483519071795635,-1.3742144643020147,0
5837,nhdhr_91596003,249,158,310465.442680284,-0.35197454276296875,0.5887899477775285,-0.3589770760472602,13
5838,nhdhr_81633325,249,169,473481.565284856,-0.35076126958791215,0.7953197541578348,-0.10228468324842949,13
5839,nhdhr_91574407,249,153,1122379.12630929,-0.35033162977014504,0.500922652871551,0.42266365313117443,1
5840,nhdhr_59724625,249,173,113618.23176171801,-0.35052954836574823,0.8757375965417801,-0.9703748262586541,0
5841,nhdhr_91596977,249,157,473731.809697796,-0.3458922643373557,0.5783750278078915,-0.10196331307481461,13
5842,nhdhr_45726706,249,162,983204.1514909641,-0.34442446236517604,0.673039492778142,0.3421422398040304,1
5843,nhdhr_120019681,250,161,1202884.10425417,-0.34341447533858366,0.6477859612961049,0.46479576381010884,1
5845,nhdhr_59746765,250,171,1516853.02555715,-0.3433938273653217,0.8487782391541283,0.6058509881347827,1
5847,nhdhr_34243126,250,153,65044.970975179196,-0.34289957517231523,0.5022873490694035,-1.309617380153182,0
5852,nhdhr_34131335,250,159,68057.1701748469,-0.33961751994448214,0.6122087759766137,-1.2820838565464214,0
5853,nhdhr_120018139,250,158,660779.105597603,-0.33676442761807096,0.5966535939315061,0.10043827575072274,13
5854,nhdhr_120019863,250,161,319179.106667833,-0.3343302338742735,0.6588461710948603,-0.342141728853466,13
5856,nhdhr_120018212,250,160,122142.119302673,-0.3321755880994663,0.6255479485373812,-0.9263755765184706,0
5860,nhdhr_80003061,251,179,1465641.30367194,-0.32508428881507884,0.9929027167202821,0.5849618064103582,1
5861,nhdhr_81640865,251,163,234223.4145514,-0.3218501454329117,0.6957383662942531,-0.5303710825071408,13
5864,nhdhr_120020917,251,179,781449.8843359321,-0.32057005066369665,1.0038040853207353,0.20245547891856813,13
5866,nhdhr_120018094,252,159,507500.732903835,-0.31935853899392863,0.6179266991777023,-0.06008339699099128,13
5867,nhdhr_120017995,252,162,330533.53535959,-0.31953443962672196,0.6599867969127335,-0.3208810475275456,13
5868,nhdhr_120019324,252,164,452545.54130293,-0.3188830719975242,0.6996529214942055,-0.12979106767666732,13
5869,nhdhr_90771487,252,180,107628.91727645599,-0.31949061049533767,1.0109831098713318,-1.0033126229156624,0
5870,nhdhr_91599759,252,155,265113.16631886,-0.31773931722348797,0.5372851791182194,-0.4550242605249982,13
5871,nhdhr_91593477,252,159,48469.31867744769,-0.317679068029911,0.6062066991270652,-1.4885233133370277,0
5873,nhdhr_90770567,252,180,1118136.73864355,-0.3178094621548363,1.0217677681222614,0.42036034608543105,1
5874,nhdhr_91596071,252,158,686231.210731305,-0.31489743045061613,0.5865528961314663,0.12342586715966213,13
5876,nhdhr_34242494,252,154,660060.247948647,-0.3125126140010417,0.5231715747492557,0.09977623925657854,13
5878,nhdhr_120018019,252,161,237870.794424917,-0.31280933507824166,0.6447548052788991,-0.520972768425774,13
5879,nhdhr_81643757,252,161,139750.866886323,-0.31298286393884134,0.6576348136788877,-0.844463239148558,0
5880,nhdhr_120020207,252,158,394255.623828188,-0.3108533940912877,0.5985480141755465,-0.21365753245848737,13
5881,nhdhr_34128193,252,160,76202.1993503869,-0.31192931317182726,0.6257117677087433,-1.2133295778574908,0
5882,nhdhr_120020238,252,157,123381.674886804,-0.309539784178808,0.5791229274912578,-0.9202342088497466,0
5883,nhdhr_34128269,252,160,66193.3234824613,-0.3099333443641269,0.6252677717358908,-1.2989731386741048,0
5885,nhdhr_106374206,253,181,487138.879150975,-0.30758970900620336,1.0306979785347565,-0.0849892391603117,13
5886,nhdhr_91597015,253,157,190892.738764595,-0.30477548639821317,0.5767898304496225,-0.6547903461968294,0
5892,nhdhr_120018106,254,159,811155.961427346,-0.2952817959894582,0.606986847788789,0.22514766628947583,13
5893,nhdhr_34126730,253,160,63007.4250577849,-0.29638298152535253,0.6305768110939026,-1.3289747051223462,0
5894,nhdhr_80002665,253,179,1022928.56962917,-0.296117503013896,1.0008164577491576,0.3662326194354476,1
5895,nhdhr_120018103,254,159,214681.71322582802,-0.29469808957158505,0.6088668640397624,-0.5833583291439554,0
5897,nhdhr_120019306,254,165,665275.101625487,-0.2944030098245961,0.7185406972879556,0.10456262367216097,13
5898,nhdhr_34241466,254,156,912778.448822782,-0.29294884643504726,0.5542279348343055,0.2969373217640443,1
5900,nhdhr_91594405,254,158,104448.92878642699,-0.29046895750687723,0.5972425795973269,-1.0215537548433133,0
5902,nhdhr_80001549,254,181,557004.356203896,-0.2883442690643882,1.0250309584865505,-0.0034735999088844056,13
