,site_id,rmse,rmse_prev,rmse_improve,FType,FCode
946,nhdhr_{67CFFA4E-DCF2-492A-B906-1E592347132E},1.707102900522395,1.851095593924796,-0.14399269340240095,390,39004
947,nhdhr_136894598,0.4386626196971483,1.1471669929872812,-0.7085043732901328,390,39009
948,nhdhr_136863182,0.7098826986953712,1.31078216473972,-0.6008994660443487,390,39009
949,nhdhr_135908769,0.8999900675407283,1.4046497111058966,-0.5046596435651683,390,39009
950,nhdhr_135908388,0.9460728256149156,1.1586007516702788,-0.2125279260553632,390,39009
951,nhdhr_135696697,1.0969467163085938,2.61099624633789,-1.5140495300292964,390,39009
952,nhdhr_136666971,0.9808887766506884,1.2027266119246762,-0.22183783527398782,390,39009
953,nhdhr_136017777,0.8278312683105469,0.02111053466796875,0.8067207336425781,390,39009
954,nhdhr_135913191,0.8355777104677803,0.6498197410546925,0.18575796941308775,390,39009
955,nhdhr_135909748,0.4836387661294217,0.756202190726481,-0.2725634245970593,390,39010
956,nhdhr_135909303,0.054561614990234375,0.3980979919433594,-0.343536376953125,390,39009
957,nhdhr_135911745,0.45567893981933594,1.0516834259033203,-0.5960044860839844,390,39009
958,nhdhr_135909619,1.4810173396030948,1.4407456816693254,0.04027165793376941,390,39009
959,nhdhr_129733431,0.9997234344482422,0.6544723510742188,0.34525108337402344,390,39004
960,nhdhr_136683531,1.0493745278104762,1.8486321419482803,-0.799257614137804,390,39009
961,nhdhr_136017809,0.6025614038313517,1.3159994326593607,-0.713438028828009,390,39009
962,nhdhr_{26FD46E6-DE81-4EFA-BC0D-784B5986876F},1.4604874506946672,1.829059372121893,-0.36857192142722583,390,39004
963,nhdhr_136890589,1.8737564059041087,1.57532724157479,0.29842916432931865,390,39009
964,nhdhr_135910480,0.8071764037213015,0.7586113910309127,0.04856501269038882,390,39009
965,nhdhr_{18993366-C86D-4515-BB88-FA49C0ED8968},2.8722496032714844,0.9216442108154296,1.9506053924560547,390,39004
966,nhdhr_136901699,2.1721289964269466,2.3916826422528645,-0.21955364582591796,390,39009
967,nhdhr_136901609,1.2916029239406142,1.5076351588930637,-0.2160322349524495,390,39009
968,nhdhr_136894682,0.7628834661969788,1.4987169699625935,-0.7358335037656147,390,39009
969,nhdhr_136890767,1.0305509311552967,1.1113001817805006,-0.08074925062520388,390,39009
970,nhdhr_136017796,1.4936771392822266,0.5673789978027344,0.9262981414794922,390,39004
971,nhdhr_135908338,1.0989543988931207,1.1206906368256286,-0.021736237932507896,390,39009
972,nhdhr_136690292,0.8136997222900391,0.08651351928710938,0.7271862030029297,390,39009
973,nhdhr_{0BCF6898-871B-419A-8FC1-ACA2D8630247},2.1081015569447574,1.5365338465058092,0.5715677104389483,390,39004
974,nhdhr_136890737,0.660071838944371,0.7577515987769513,-0.09767975983258026,390,39009
975,nhdhr_136893855,1.750120406086013,1.379969515985181,0.3701508901008319,390,39004
976,nhdhr_127676060,0.07589340209960938,0.5951194763183594,-0.51922607421875,390,39004
977,nhdhr_135908001,0.6779995428925154,0.4433893620707262,0.2346101808217892,390,39009
978,nhdhr_135908380,0.23592758178710938,0.6689548492431641,-0.4330272674560547,390,39009
979,nhdhr_127683614,0.9726819399763674,0.9332432501443928,0.03943868983197463,390,39009
980,nhdhr_135909854,0.7351370219820422,1.163866418265695,-0.4287293962836528,390,39009
981,nhdhr_135695000,0.37853240966796875,0.5294971466064453,-0.15096473693847656,390,39009
982,nhdhr_135909296,1.2596955343555454,0.7879920780871957,0.47170345626834964,390,39009
983,nhdhr_135908013,0.6743711539952278,0.9110977428900064,-0.2367265888947786,390,39009
984,nhdhr_135909922,1.0208971060801653,0.8475990985401192,0.1732980075400461,390,39009
985,nhdhr_136676638,1.0760917663574219,0.04394721984863281,1.032144546508789,390,39009
986,nhdhr_135907944,0.43134946129924473,0.6869238499039308,-0.2555743886046861,390,39009
987,nhdhr_136693212,1.4579757695820748,1.3821088978846117,0.07586687169746309,390,39009
988,nhdhr_136893519,2.4592351510517463,2.261017732386503,0.19821741866524345,390,39009
989,nhdhr_136901449,1.0035327849587188,1.826816838467616,-0.8232840535088972,390,39009
